,v0-10,v0-20,v0-40,v1-10,v1-20,v1-40,v2-10,v2-20,v2-40,v3-10,v3-20,v3-40,v4-10,v4-20,v4-40,v5-10,v5-20,v5-40,v6-10,v6-20,v6-40,v7-10,v7-20,v7-40,v8-10,v8-20,v8-40,v9-10,v9-20,v9-40,v0-10-unc,v0-20-unc,v0-40-unc,v1-10-unc,v1-20-unc,v1-40-unc,v2-10-unc,v2-20-unc,v2-40-unc,v3-10-unc,v3-20-unc,v3-40-unc,v4-10-unc,v4-20-unc,v4-40-unc,v5-10-unc,v5-20-unc,v5-40-unc,v6-10-unc,v6-20-unc,v6-40-unc,v7-10-unc,v7-20-unc,v7-40-unc,v8-10-unc,v8-20-unc,v8-40-unc,v9-10-unc,v9-20-unc,v9-40-unc,v0-20-cATM,v0-40-cATM,v1-20-cATM,v1-40-cATM,v2-20-cATM,v2-40-cATM,v3-20-cATM,v3-40-cATM,v4-20-cATM,v4-40-cATM,v5-20-cATM,v5-40-cATM,v6-20-cATM,v6-40-cATM,v7-20-cATM,v7-40-cATM,v8-20-cATM,v8-40-cATM,v9-20-cATM,v9-40-cATM
6/6/2025,3965,7817,2941,2860,8385,6274,2735,7185,6274,2955,7970,7040,4095,3745,14813,2935,1539,14995,-10,-1931,-5781,4475,-4468,-7819,1765,3715,9046,3140,-4468,-7819,3965,5100,-3710,2860,6990,10780,2735,7325,10780,2955,7325,10780,4095,4240,18950,2935,2015,13555,-10,-1755,-1815,4475,-4655,-52975,760,-35,-2470,3140,-4655,-52975,-115,4972,2055,7057,2755,6108,2755,6108,9780,28326,2870,11431,4943,4580,-5895,-7487,3895,21825,-5895,-7487
6/9/2025,2600,1910,207,2675,2360,207,2740,2000,1937,2740,2805,1937,5945,6590,13949,2835,-1096,-4300,2980,-1017,-4935,-3665,-3336,-6043,2065,340,3295,-3380,-3336,-6043,2600,1910,-1140,2675,6785,4425,2740,6785,4425,2740,6785,4425,5945,6590,15840,2835,-1645,670,2980,-740,-2980,-5855,-17350,-52840,2040,-2160,-2615,-6105,-17350,-52840,-3321,-4365,-3321,-4365,-2885,-2655,-2876,-2655,9010,12602,2555,-6969,3140,-5198,-5001,-8362,4485,285,-5001,-8362
6/10/2025,3210,3217,3639,1760,3202,439,1610,1253,439,780,1309,0,7565,10100,18801,6400,14141,18789,7615,13954,18897,9195,8214,13964,6245,2895,3680,9195,8214,13964,3210,3610,8930,1760,420,-2065,1610,-1390,-1710,780,-1095,-1710,7565,10100,19170,6400,14555,27535,7615,14610,28660,10855,18345,42590,6505,13120,24315,10855,18345,42590,2660,2251,2915,-399,1488,-399,1438,-399,12655,16548,12520,16241,18462,20552,10092,13184,7155,6721,10092,13184
6/11/2025,740,-2765,-6302,-1465,-4695,-6302,-1110,-3965,-6250,-930,-4455,-5377,765,-1250,-1275,2340,-1275,611,-1360,-1104,-7366,335,-5690,-7233,-1935,-1590,-4239,-1155,-3778,-8143,740,-2765,-10660,-1465,-4115,-15215,-1840,-4005,-16985,-1835,-4805,-16985,765,-1250,-3435,2340,-1275,-2630,-1360,-3845,-12300,1765,-10735,-22780,640,-2400,-9580,1465,-11485,-20630,-3975,-4221,-5175,-4221,-5155,-3360,-4650,-3445,45,958,-1720,1125,-1852,-5297,-6500,-8808,75,-3667,-6500,-8808
6/12/2025,685,-2317,4025,335,-3332,4025,1110,-937,2388,195,233,1384,2585,3402,7074,235,2310,12275,770,3179,17742,3290,-4479,-3434,2285,-610,579,3290,-4479,-3434,685,-1835,3100,335,-120,3945,1110,-120,3945,195,-120,3945,2585,6090,23745,235,2310,9760,770,3515,19595,3290,-12075,-28940,910,145,18725,3290,-12075,-28940,-5400,-7709,-4420,-7709,-4480,-6443,-70,-5958,5180,4760,-5435,-1392,5518,6262,-1289,-7140,4000,-2739,-1289,-7140
6/13/2025,4850,3505,8790,5050,1830,5058,3760,1500,5228,205,1621,6858,3685,3236,-1571,3805,130,-5544,-50,-3026,-4938,-1110,620,-7827,260,395,8045,-1215,1645,-7827,4850,3505,650,5050,5460,2805,4950,4610,2725,5380,5425,3460,3685,3690,2070,3805,130,-9350,-50,-3880,-10740,2650,5990,-19185,-610,-3665,-12525,2545,6325,-20575,340,4844,1330,1589,1120,1589,4350,1589,2055,568,885,-5934,-1262,-970,-5241,-2228,2210,5571,-5241,-3028
6/16/2025,1415,2370,1894,1680,705,483,1660,475,3164,1660,-120,3063,1220,-4194,-5902,761,-3694,-4055,-1671,-4960,-5732,45,4100,4077,-2505,-4262,-1177,45,2830,4077,1415,2370,3130,1680,1680,5605,1660,1515,5605,1660,1515,5605,1220,-9280,-13395,-940,-10935,-18635,-3150,-12435,-28435,-315,-11935,-47545,-2020,-9560,-28435,-315,-13205,-47545,4100,2323,4105,2323,3435,4593,2950,2838,-5040,-3594,-5901,-6073,-6597,-4668,-2605,-1449,80,-3475,-2605,-1449
6/17/2025,-675,-970,-2130,-440,-525,-2130,-570,-580,-1075,-405,414,-1525,120,350,-8150,-800,-714,-7817,-260,-6410,-8997,-115,-4917,-5761,-2675,-3705,-417,-350,-4917,-5761,-675,-970,-2130,-440,-425,-3265,-570,-455,-4275,-405,-10,-3790,120,530,-4080,-800,-1000,-7890,155,-180,-6675,380,-10110,-34595,-655,-580,-6675,145,-10110,-35245,-290,-2348,-1790,-1888,-1955,-3438,-355,-3438,-2557,-7765,-2129,-8738,-6900,-8995,-6885,-8991,-1412,-1490,-6885,-8991
6/18/2025,670,-1065,-3545,545,-275,-4068,440,-2110,-4243,440,-2165,-4243,-1005,-3794,-4823,-3300,-1368,-521,-2605,-1249,1166,-1400,-3931,9548,-435,175,3804,-1560,-3931,8068,670,-1065,-7835,545,-975,-9560,440,-1645,-9560,440,-1645,-9560,-1005,-6020,-16610,-3300,-12240,-24235,-2605,-4975,-14910,-500,-12305,-18905,-1185,-7815,-17290,-675,-12305,-20030,-950,929,-130,364,-329,364,-329,364,-2353,-1593,-2001,5226,-2309,-26,-803,1192,-525,7450,-1203,582
6/19/2025,-45,-1610,-125,515,-3080,-125,515,-3080,-125,515,-3080,-125,3940,5595,8051,4780,7605,8805,5190,6743,9515,6310,4215,2445,1875,-1225,251,6310,4215,2445,-45,-1610,-125,515,-1980,-1805,515,-1980,-1805,515,-1980,-1805,3940,5595,9030,4780,7605,11795,5190,7645,12505,7635,17810,33900,5755,7645,12505,7635,17810,33900,-6270,-7290,-6220,-7290,-6220,-7290,-6220,-7290,4460,6590,385,1745,905,30,-3220,-6910,-2970,-215,-3220,-6910
6/20/2025,1180,-3590,-5325,880,-1285,-5084,535,-3260,-6179,1850,0,-6835,1830,6270,5730,3180,4920,14212,2205,-104,5285,7465,-5204,-5472,2175,5185,-798,7975,-1820,-5472,1180,-3590,-4850,880,-1305,-1955,535,-2210,-3060,405,-2220,-2995,1830,6270,6925,3180,4920,20165,2205,205,10180,7465,6075,24890,2565,-445,11685,7975,5870,26855,-835,-8278,-830,-4232,-2360,-4232,-2465,-4232,6030,13045,8040,17987,10145,11157,-6781,-8232,5970,-2058,-6781,-8232
6/23/2025,2195,2025,8191,2515,3215,6851,620,-440,7134,-310,-2770,-3913,3000,6940,11668,4535,7430,11781,6375,12170,8126,5786,11790,18775,4695,5410,11300,5880,11790,18775,2195,2025,8590,2515,2655,1230,620,-970,-6100,-310,-2720,-6100,3000,6940,10505,4535,7430,12225,6375,12895,14560,5490,19205,49125,5245,11145,13865,5370,19205,49125,4535,10486,1680,9146,2730,8956,2800,8736,6350,12800,8965,16218,13524,14154,14659,16935,4395,8300,14659,16935
6/24/2025,3890,5117,6036,3695,5117,6036,3650,6132,6036,3175,5908,5931,-3880,-6870,-8930,-880,2340,-3493,2905,5469,-2123,12405,12705,1036,220,2306,2967,11760,12705,1036,3890,5555,10350,3910,7195,11790,4020,7720,12460,4680,8495,13555,-1750,-4070,-11435,-880,2340,-585,2905,6010,1755,12405,26250,41385,1605,6010,1755,11760,26250,41385,5281,8065,6251,8065,6251,8065,6251,8065,-6770,-8990,-834,-275,422,-276,7414,-871,15,18,7414,-871
6/25/2025,395,3545,413,380,2545,413,1795,2133,413,-1005,2133,413,-975,-4485,-6258,-685,-1245,-8415,-1300,565,-8000,-2282,-4445,-4534,-496,699,-8710,-2282,-4445,-4534,395,3545,905,-285,1650,7405,-285,1650,7405,-285,1650,7405,-540,1330,-2050,-685,-1245,-6005,-1300,565,-1970,1330,8065,-28890,-1450,-15,-2970,1330,8065,-28890,-2850,2301,-3800,2301,-3800,2301,-3800,2301,-4440,-8905,-4465,-8300,-5200,-8905,-6043,-7400,4570,-8265,-6043,-7400
6/26/2025,1365,-1165,36,-900,-1825,36,-970,-225,-34,-970,-790,-34,-2627,-5965,-6084,-1975,-4285,-6405,-960,-2185,-5580,4950,10492,4384,-3487,-6150,-7085,4950,10492,4384,1365,-1165,3575,-900,-2170,-4385,-970,-2170,-4385,-970,-2170,-4385,-2425,-8920,-17615,-1975,-4420,-7275,-960,-2185,-4545,6350,19210,44210,-2440,-3025,-4545,6350,19210,44210,942,-494,942,-494,922,-494,907,-494,-6960,-8720,-2938,-7168,-658,-1195,4395,-3211,-4343,6097,4395,-3211
6/27/2025,-840,-142,9184,-835,-892,8514,-1020,1753,7263,-930,-2467,5127,75,80,-1775,-3280,-6995,-8018,-2435,-5990,-4050,-4801,-6896,-7884,1610,1935,-2834,-127,-6896,-7884,-840,850,8610,-835,2725,6075,-1020,2795,7600,-930,3190,6975,75,80,1245,-3280,-6745,-12590,-2435,-9230,-17465,-6910,-30725,-60290,-1860,-6590,-12220,-7070,-30725,-60290,4810,12724,1598,11744,826,11744,756,11744,3035,6840,-2970,-1723,-4000,-4098,-4920,-6486,3285,-4594,-4920,-6486
6/30/2025,3980,2415,-7159,-840,-2040,-7055,-840,-2040,-7055,-840,-2040,-7190,4465,-448,-7498,2385,3958,-3261,10165,1630,-8935,3400,1698,4453,2450,2310,-3911,3315,1518,3653,3980,2415,-10610,-840,-2040,-3880,-840,-2040,-3880,-840,-2040,-3880,4465,5635,3125,2385,1475,-16860,10165,-8825,-28940,6230,-18340,-62780,10165,-7745,-28940,6145,-18520,-62780,2225,-3285,2100,-5060,2235,-5060,2235,-5060,4314,-1014,-2150,-7494,-4455,-8790,-4536,-5098,-2525,-2719,-4536,-5098
7/1/2025,2325,5975,5689,2870,7000,3598,3210,4728,4933,2300,2993,4148,5695,7589,16823,4530,6167,12064,4750,6930,13072,45,-3858,-8989,2565,5400,3125,45,-3858,-8314,2325,5975,7210,2870,4690,10860,3210,4515,10065,2300,4515,10065,5695,9185,24170,4530,6050,14555,4750,6825,20205,1940,-1255,-1460,4205,6820,22495,1940,-1255,-1825,9885,9113,8810,4146,6950,1086,3929,1086,7700,31087,2910,20066,4372,23152,-4702,-1912,5297,159,-4702,-1912
7/2/2025,1975,1321,6332,510,2015,6332,1305,2345,6624,2271,1719,6075,3420,-3049,-4950,2650,6810,4050,8570,15447,635,7190,8679,6886,-1185,-3683,-6985,7190,8679,6886,1975,1815,10705,510,220,8370,390,110,8195,390,110,8195,2560,7335,-7080,2650,8610,8625,8570,17215,8350,8445,30760,68555,6780,18395,8350,8445,30760,68555,4415,7363,2510,7363,2525,8061,2468,6185,-5790,-6038,872,1541,942,-3065,6652,2156,-6775,-7705,6652,2156
7/3/2025,2540,3505,5494,2535,4615,5494,2535,3930,5483,2535,3596,5948,445,296,-1938,1880,2990,3415,1810,384,4725,900,6710,6091,2510,81,-3548,415,6710,6091,2540,3505,5925,2535,4740,6120,2535,4830,6095,2535,4830,6095,445,685,1740,1880,2990,5025,1810,1745,1910,900,2510,5750,1390,485,1910,415,2510,5750,2430,3024,3440,3024,2890,3939,2601,4186,-1275,-3605,-717,-3540,-990,325,2645,3423,-1710,-4400,2645,3423
7/4/2025,220,-685,-2700,-295,-1325,-2700,-295,-1325,-2700,-295,-1325,-2700,-205,-845,-2845,-630,-2030,-3025,-125,-1285,-1935,-2370,-2115,-4785,2300,1710,-6605,-2370,-2115,-4785,220,-685,-2700,-295,-1325,-3260,-295,-1325,-3260,-295,-1325,-3260,-205,-845,-2065,-630,-2030,-4345,-125,-1285,-1935,-2370,-6320,-16540,-125,-1285,-1935,-2370,-6320,-16540,-2995,-4870,-1830,-4870,-1830,-4870,-1830,-4870,-2165,-1480,-5295,-7890,-5120,-5485,-6975,-8700,-1025,-6605,-6975,-8700
7/7/2025,-2045,-4755,-6910,-2135,-4745,-2638,-2135,-3615,-2793,-2135,-4545,-2793,-860,-6420,-7377,2665,6860,11532,1880,2220,17845,11999,18959,20049,2070,-1230,-7471,11999,18794,22314,-2045,-5595,-5855,-2135,-6085,-9045,-2135,-6085,-9045,-2135,-6085,-9045,-860,-7460,-12925,2665,6860,14265,1880,2220,16675,12480,30125,73430,3575,2220,17960,12480,29550,74885,-4105,-2050,-3595,-2050,-3595,-2050,-3595,-2050,-5800,-6970,10100,11309,9105,20454,7080,17721,665,-8230,7080,17721
7/8/2025,975,1075,-2354,345,600,-2354,555,2497,-2049,555,3402,-2712,2080,1594,3875,3240,3630,5893,6775,8445,14787,12850,5772,-7352,2510,2155,6026,12850,6892,-7352,975,1075,-40,345,940,-640,555,1195,-640,555,605,-640,2080,3260,7730,3240,3630,7645,6775,8445,18250,12850,12375,16485,5980,8760,20055,12850,13495,16485,-4610,-4118,223,-4118,223,-4118,223,-4118,1389,1427,-4995,-6085,-945,1338,-6457,-7596,-485,6141,-6457,-7596
7/9/2025,660,-613,1578,-270,-478,1578,-290,580,-788,-290,-1070,-788,-2685,-3802,-7296,-2455,-3315,-5951,-3890,-4185,-8853,-5175,-2225,-6125,-450,1880,2312,-5175,-2225,-6125,660,-1420,635,-270,685,-3470,-290,675,-3830,-290,675,-3830,-2685,-5090,-8945,-2455,-3315,-6110,-3890,-4185,-12055,-5795,-8880,-9850,-3890,-5160,-12055,-5795,-8880,-9850,-993,-2907,-993,-2907,-2267,-5342,-4185,-5205,-2170,-2113,-65,865,-490,-1741,-1955,-2485,2655,2783,-1955,-2485
7/10/2025,-890,2915,2385,865,1795,20,810,1480,2369,810,1480,2369,8770,7754,927,1895,-1040,-6921,2765,-4749,-8800,-4445,-6810,-7288,305,-1425,1428,-4445,-6810,-7288,-890,2915,-1905,865,1795,-2110,810,1480,-2110,810,1480,-2110,8770,10260,11580,1895,1215,-6825,4215,-3085,-11005,-4170,-23655,-56475,3560,-3785,-11005,-4170,-23655,-56475,5645,-1755,6290,140,6290,-2111,6290,-2111,-865,-6489,-3990,-6406,-6010,-7942,-6615,-7599,-2060,1384,-6615,-7599
7/11/2025,25,800,-5050,830,2280,-5050,830,772,-5050,830,685,-5050,3095,-379,1424,-1670,-4376,-5794,-542,-5084,-6576,4810,-6758,-4469,650,820,-589,4610,-6758,-4469,25,800,-7785,830,2570,-1430,830,2570,-1430,830,2570,-1430,3095,3245,7755,-1670,-3520,-8880,-180,-5540,-10690,4810,-13315,-37140,630,-4410,-10690,4610,-13315,-37140,-4005,-7075,-3995,-7075,-3995,-7075,-3995,-7075,4130,5412,-4446,-2834,-5277,1027,-6100,-6634,-335,2968,-6100,-6634
7/14/2025,2175,1145,3170,2150,1020,4860,1915,201,5475,1915,391,6070,1185,-2797,-6005,2335,1130,1085,2540,4745,3476,2965,-1987,6425,535,-2492,-1964,2755,-1987,6425,2175,1145,4295,2150,70,6475,1915,70,6475,1915,70,6475,1185,-1055,-5090,2335,1130,1545,2540,4745,3755,3365,4595,30385,2460,2980,2975,3155,4595,30385,-340,821,790,821,321,821,-59,-467,-6365,-8975,175,-165,2470,-6260,-2244,6339,-125,3965,-2244,6339
7/15/2025,1885,1375,-2828,1585,2670,-2828,1250,735,-2502,1390,2312,-2232,-2315,1898,-6809,1230,470,-3518,990,237,-2870,9455,11365,14149,535,-1087,-3975,9855,10180,14149,1885,1375,450,1585,-520,-3435,1250,-295,-3435,1390,-295,-3435,-2315,-2955,-14745,1230,470,-1875,990,845,-1660,9455,15810,35255,1340,-835,-2660,9855,14510,34265,1030,1012,-1480,1012,-1480,1012,-1480,1012,-3344,-3762,2890,665,3030,5819,10320,8688,-4983,-5255,9135,8688
7/16/2025,-50,1895,2590,-2350,-115,1395,-2350,-115,1873,-2350,-115,1610,1295,-1012,-2206,15,1155,7585,1070,2745,4202,435,580,-2580,1190,2976,-688,435,570,-1282,-50,1895,4205,-2350,-1875,-3305,-2350,-1875,-3305,-2350,-1875,-3305,1295,1265,2705,15,1155,8010,1070,2745,5515,435,1420,12680,1535,1930,2690,435,1410,15460,3055,4926,1795,4373,1795,4373,1795,5281,-162,-1845,3235,4321,5125,5453,2630,-1119,2316,1230,2630,-1119
7/17/2025,3360,7273,7266,2565,5339,7266,2565,5594,7266,2565,5594,7266,-2378,-6045,-8185,2065,2970,5769,1895,7290,3476,11055,18227,13430,-1625,-2355,-3422,10545,18227,13430,3360,8400,11305,2565,8805,8885,2565,8805,8885,2565,8805,8885,-1800,-3300,-6235,2065,2970,6920,1895,7290,5055,11055,32890,41585,-70,6185,5055,10545,32890,41585,4127,2962,2954,2962,2943,2962,3336,2962,-6905,-7920,-1507,-3529,-5235,-6085,21015,11085,-6300,-7385,21015,11085
7/18/2025,-375,2415,1980,-1045,6375,5121,-1045,5985,3640,-1045,5850,4083,4225,10260,17093,4155,12068,17818,4820,10563,10687,739,-2121,-4710,2305,1035,6511,739,-2121,-4710,-375,2415,4100,-1045,6090,10240,-1045,6090,10240,-1045,6090,10240,4225,10260,19965,4155,12340,21255,4820,11900,15725,1510,11330,21365,5770,11900,15725,1510,11330,21365,-1755,-4485,3025,-4485,3025,-5455,3025,-5455,8630,11845,2532,1350,-3538,-6806,-5490,-4830,-1260,1716,-5490,-4830
7/21/2025,-855,-2960,-3011,-995,-2673,-3011,-980,-2977,-459,-890,-3987,-459,1490,-2978,-8009,-3110,-6833,-6048,-3270,-6933,-8815,-2245,645,8419,-1415,-1905,4415,-2500,240,8419,-855,-2960,-6160,-995,220,-8175,-980,90,-8175,-890,380,-8175,1490,-2515,-4640,-3110,-8480,-21335,-3270,-8820,-24920,-9410,-29850,-73575,-2705,-8820,-24920,-10220,-30255,-73575,-450,-5740,-2290,-5740,-3175,-2708,-3159,-2708,-610,-1384,-5984,-8504,-4485,-8750,-1892,6384,1895,6116,-1892,6384
7/22/2025,-830,-1815,-2944,620,-3635,807,620,-1390,-473,620,-1260,-473,900,2130,17,1100,-575,-4106,3050,-3098,-7184,-265,-4971,-2329,3105,-170,-5101,-265,-4971,-2329,-830,-1815,-1235,620,-2485,2770,620,-2820,2125,620,-2820,2125,900,2130,1750,1100,-2345,-7810,3050,-2235,-12325,-265,-3450,-32640,3250,-1540,-12325,-265,-3450,-32640,3180,802,3105,2137,1455,-1213,1425,-1213,-1685,-2065,-6360,-7805,-6815,-7680,-6120,-5994,-4286,-7765,-6120,-5994
7/23/2025,1115,-880,940,360,-2520,-2746,480,-2550,-2746,480,-2450,-2746,-2845,-5825,-8151,-2860,-1880,-4466,-3721,-1280,-7610,-4005,-3620,-3379,-2235,-6750,-5486,-4005,-3620,-3379,1115,-880,660,360,-345,435,480,-350,435,480,-350,435,-2845,-6320,-16625,-2860,-3600,-12040,-3405,-3985,-13580,-3225,-1235,-11990,-3405,-3350,-13580,-3225,-1235,-11990,-520,-971,645,-971,845,-971,2715,-971,-6635,-8930,-6255,-5844,-6395,-8940,-5480,-6950,-6850,-7610,-5480,-6950
7/24/2025,2325,6006,4754,4340,8190,4754,4340,8190,4754,4340,8815,4754,4805,9630,15079,4785,6735,15289,3705,4790,10148,1760,-4735,-5391,2195,4548,-14,-975,-4735,-5391,2325,7170,6840,4340,8935,13720,4340,8935,13720,4340,8935,13720,4805,9925,20765,4785,6735,17095,3705,4790,11535,1760,-15560,-30690,2955,3860,10535,-975,-15560,-30690,-1505,-5550,-510,-5550,115,-4565,1115,-6500,5720,11714,1350,3468,645,2985,-5559,-8712,5010,7885,-5559,-8712
7/25/2025,1125,1450,5416,470,1045,5598,390,1149,5598,515,1819,5598,3405,2006,-3480,1460,1420,-4166,4700,7827,10612,-140,-4865,-6237,1690,3950,5976,-760,-4865,-6237,1125,1450,5450,470,-450,7580,390,-450,7580,515,-450,7580,3405,3690,1125,1460,1410,-8650,4700,8210,11745,935,-470,-4835,3655,8210,11745,715,-470,-4835,4185,9732,3165,9732,3165,9732,3165,9732,-6390,-7715,-362,-2113,-3696,-6354,-295,-6959,765,5339,-295,-6959
7/28/2025,5185,10245,3182,6210,3193,7235,6210,3984,7235,6210,715,7235,5040,12408,9878,6670,18270,12617,12705,21482,17211,1077,-3282,-6884,5115,4905,3018,662,-3282,-6884,5185,10245,4775,6210,2775,14465,6210,2775,14465,6210,2775,14465,5040,16845,25135,6670,18270,13955,12705,21920,20655,1170,7130,-10390,11840,21920,20655,755,7130,-10390,-2755,-7492,2505,-6927,2505,-6927,2505,-6927,11820,7507,11925,-2067,2525,-3369,-3284,-8348,3600,1025,-3284,-8348
7/29/2025,1610,3185,6365,1030,1360,8120,720,1424,7522,865,1975,7840,-4675,-6825,-7900,880,495,812,-40,-2887,-7673,11875,16886,22289,-3755,-3724,-8090,11875,16886,22289,1610,3185,7340,1030,-140,3405,720,-200,3405,865,-200,3405,-4675,-11180,-28525,880,495,1530,-40,-315,-5045,11875,26985,64195,70,-850,-6205,11875,26985,65020,2905,-2121,3400,-2121,3300,-2121,3167,-2246,-6985,-7879,1712,6855,-2288,2619,15989,25102,-6615,-6256,15989,25102
7/30/2025,4505,8635,11153,2190,2835,6465,2175,2650,6390,2300,2810,5983,5715,15320,22494,6715,6090,7200,8320,8252,8288,10940,8006,4257,3695,3115,11497,10900,7751,4191,4505,8635,6385,2190,2555,11135,2175,3120,15000,2300,2690,11335,5715,15320,24690,6715,6090,6505,8320,7090,6035,15670,8335,-51405,6700,7860,6675,15630,8080,-49260,9142,12400,9312,7865,10502,11710,8672,8180,12435,37897,7190,18129,8260,20384,-625,-1825,5795,13103,-870,-1825
7/31/2025,1625,2870,8025,1525,1810,7990,630,2040,7481,590,2710,6165,-1760,-2980,-8570,3860,5655,14731,3380,6215,10855,13965,22287,46355,1195,2600,-7935,13965,22182,44250,1625,2870,9345,1525,2295,7525,630,2275,2840,590,1060,3105,-1760,-4485,-10705,3860,5655,15425,3380,6215,10855,13965,26230,64850,3615,4990,11385,13965,26125,65000,4790,10216,5645,9921,5810,7041,4450,7041,-2066,-7985,7605,16414,9330,11805,31050,56777,7275,13047,31050,58127
8/1/2025,3235,-860,596,-140,248,1775,-55,433,7714,765,403,-151,6785,11815,28273,9130,11318,16734,7771,9210,29476,11270,15790,12299,6035,9045,14868,11250,15465,14694,3235,-400,920,-555,-905,-2190,-1020,-1815,-2575,-1065,-1815,-2575,6785,11815,29270,9130,12515,21870,8460,12165,36010,11270,19405,27855,7605,11295,33710,11250,19080,30250,1745,7160,0,6160,0,8450,0,3390,10625,28465,11950,22132,9020,26257,12546,10782,8470,10782,12546,10782
8/4/2025,-2355,-2770,-3547,235,-2855,-3547,235,-2855,-3910,235,-2855,-3835,3160,3480,-2078,4570,7235,5077,5050,3598,1936,3480,5672,7273,3680,-915,2161,3480,5672,7273,-2355,-2770,-3205,235,1435,-6265,235,1435,-6265,235,1435,-6265,3160,3480,-350,4570,8720,13570,5050,6330,9880,5825,22295,56810,3995,6330,9880,5825,22295,56810,-2480,-4282,-2420,-4282,-2420,-5765,-2420,-5050,750,2438,6249,8952,7057,9084,5970,12302,4439,3662,5970,12302
8/5/2025,-975,-1510,-6005,-810,-4390,-3600,-2505,-3600,-2345,-2505,-2583,-3607,5065,2825,2844,7240,6134,8726,5260,7835,6140,9000,20201,38367,4550,1730,-58,9000,21132,39087,-975,-1510,-7535,-1320,-4305,-7620,-1475,-4620,-8395,-1475,-4620,-8395,5065,2825,2460,7240,7490,13065,5260,10325,15400,9000,25050,61935,5375,10440,5025,9000,23095,60920,-2304,-2653,-544,-2653,-614,-1588,418,-1588,-1710,3415,6854,13443,11965,15410,25837,41108,-655,267,25837,41108
8/6/2025,1850,4655,4541,1325,4130,4541,1370,4090,5846,1780,5770,5310,-3035,-6810,-8150,1205,522,-4649,1465,464,-7289,13770,9807,15744,-2743,-2516,-7890,13770,9807,15744,1850,4655,7595,1325,3570,1235,1310,3505,1110,1310,3505,1110,-2175,-6400,-16320,1205,765,-1975,1465,1220,-3410,14435,15225,42250,660,20,-4015,14435,15225,42250,4805,8714,6095,7109,5635,4354,5705,4324,-6575,-8835,1090,-918,-5688,-5593,16169,24065,-3306,-7851,16169,24065
8/7/2025,440,1301,6814,-1375,336,6814,-1375,650,3230,-1375,2796,3968,-5575,-6505,-8905,-2800,-2064,-8055,270,-6980,-8980,3540,8456,11746,-2865,-6505,-8905,4110,7916,13599,440,1785,7130,-1375,-3245,-2345,-1375,-3245,-2345,-1375,-3245,-2345,-4750,-9150,-18520,-2800,-4915,-9735,270,-10830,-7980,3540,13385,40370,270,-11455,-6605,4110,12580,37300,4360,13923,1790,13923,2720,13923,2720,13923,-6195,-8455,-1386,575,2310,-7975,12440,1359,-6195,-8455,12440,1359
8/8/2025,2670,1000,-38,-55,1035,-38,-85,868,-2938,-85,1458,-2893,4440,10123,5237,6165,11023,6967,8287,9500,11191,7463,6959,5279,4775,465,1665,3741,6959,5279,2670,1000,835,-55,1670,-1710,-85,1670,-1710,-85,1670,-1710,4440,10475,1620,6165,12340,9430,8560,11130,19575,8990,24050,56085,7160,10430,19575,8580,24050,56085,-715,1949,1165,1949,1623,1949,1623,2104,-3605,-3698,5484,3810,3423,4878,8461,3985,-3580,4233,8461,3985
8/11/2025,75,-270,2703,1990,-550,2703,2855,-560,2703,2025,-595,2703,-1665,-5930,-8991,-2425,-3509,-8901,-4545,-6997,-8986,6617,-6968,9061,-2160,-4860,-3638,6222,-6968,9061,75,-270,-135,2520,5540,8925,3270,5505,11620,3320,6660,10520,-1665,-7095,-21500,-2425,-4730,-13430,-4195,-6750,-18980,8110,-4840,-15620,-3465,-7310,-19980,7715,-5240,-17520,975,733,975,733,975,733,975,733,-6790,-9000,-6985,-8997,-6998,-8996,-7000,-8998,-4130,-3709,-7000,-8998
8/12/2025,615,-461,2144,-280,790,1887,225,851,1887,98,816,1932,-78,-5925,-7998,-215,1385,2042,1000,-2722,-1927,9825,14759,18242,-575,430,1677,9825,14375,18242,615,1735,5600,-280,-1790,355,-395,-1775,355,-395,-1775,355,-1035,-8990,-16005,-215,1385,3365,1000,-1980,-840,10255,30810,72330,290,-2680,-840,10255,30810,72330,3370,5634,2101,2332,2093,2332,2393,2855,-5940,-8281,2995,4459,2818,7344,15234,21905,1618,289,14954,21905
8/13/2025,-165,-590,1313,-595,860,1313,-725,1830,4005,-725,173,5247,6540,11535,-3881,6320,11905,5994,9265,8281,4367,6730,2510,-4730,980,2800,9090,6730,2510,-4730,-165,-590,2650,-595,-210,605,-725,-355,335,-725,-355,335,6540,13645,3065,6320,11905,6200,9265,8910,-705,6730,11650,-12570,8725,9515,1600,6730,11650,-12570,2725,1728,3635,1728,3525,1728,5860,1728,-447,-2692,-3505,-2432,-5980,-4479,-2230,-3907,-1995,-3314,-2230,-3907
8/14/2025,-1180,1540,-6208,-1420,174,-2938,-2120,99,-1235,-2120,99,-2303,3625,7395,9757,-1505,-470,-2609,910,380,2072,-2115,-2900,-7042,1480,2060,3347,-2115,-2900,-7042,-1180,1540,-4265,-1420,130,-285,-2120,-825,-285,-2120,-825,-285,3625,7855,18865,-1505,-470,-855,910,380,3580,-5080,-15935,-35465,270,-35,2720,-5080,-15935,-35465,35,-3106,405,-4206,-724,-3157,-724,-3157,4195,10768,-5915,-8305,-6290,-6675,-4511,-7026,-390,1458,-4511,-7026
