,v0-10,v0-20,v0-40,v1-10,v1-20,v1-40,v2-10,v2-20,v2-40,v3-10,v3-20,v3-40,v4-10,v4-20,v4-40,v5-10,v5-20,v5-40,v6-10,v6-20,v6-40,v7-10,v7-20,v7-40,v8-10,v8-20,v8-40,v9-10,v9-20,v9-40,v0-10-unc,v0-20-unc,v0-40-unc,v1-10-unc,v1-20-unc,v1-40-unc,v2-10-unc,v2-20-unc,v2-40-unc,v3-10-unc,v3-20-unc,v3-40-unc,v4-10-unc,v4-20-unc,v4-40-unc,v5-10-unc,v5-20-unc,v5-40-unc,v6-10-unc,v6-20-unc,v6-40-unc,v7-10-unc,v7-20-unc,v7-40-unc,v8-10-unc,v8-20-unc,v8-40-unc,v9-10-unc,v9-20-unc,v9-40-unc,v0-20-cATM,v0-40-cATM,v1-20-cATM,v1-40-cATM,v2-20-cATM,v2-40-cATM,v3-20-cATM,v3-40-cATM,v4-20-cATM,v4-40-cATM,v5-20-cATM,v5-40-cATM,v6-20-cATM,v6-40-cATM,v7-20-cATM,v7-40-cATM,v8-20-cATM,v8-40-cATM,v9-20-cATM,v9-40-cATM
6/25/2025,143,3057,6600,1247,2916,7161,373,4498,1764,-710,5230,413,-975,-690,-6258,125,-315,-8415,-145,-1930,-8350,3856,-2341,-2498,-496,873,-8710,6640,-4029,-4534,395,3178,-336,1247,2916,-410,486,3020,1344,-285,2243,6939,-540,1330,-2740,125,-1245,-6005,-145,208,-2327,3159,6174,-32007,-670,-219,-3174,3159,6174,-32007,1525,2301,-2850,2301,1525,2301,-2850,5428,-4440,-8905,-4560,-8300,4450,-8905,-6043,-7400,-111,-8265,-6718,-7400
6/26/2025,1035,3876,-4342,720,180,-3950,-529,-719,-914,1200,-1200,32,-2627,-2790,-6315,-1715,-6665,-3606,-645,-1686,-7935,-665,10797,-3830,-3487,-1937,-1359,2125,15736,12997,1465,-36,2249,720,180,2249,-70,180,2249,-25,-1560,-5050,-2425,-8920,-17845,-1715,-4165,-7275,-550,-2462,-4782,5665,18079,42783,-2030,-3065,-4782,5665,18079,42783,498,-1456,717,-681,556,-1456,737,-4353,-6933,-8899,-3085,-7168,-6992,-678,4395,-3211,-2142,1427,5282,14145
6/27/2025,1703,3219,4361,68,-90,3326,-190,-246,7989,-355,5935,9938,-366,-3090,-1609,-3280,-6605,-4377,-2500,-881,-4089,-995,-6896,-3544,1610,2125,1297,-740,-4950,-6349,-650,228,8244,68,-90,8109,-897,1660,9084,-585,2007,4946,-366,-1719,-387,-3280,-7625,-13185,-2500,-9214,-18066,-7957,-30725,-60290,-1925,-6574,-12819,-8117,-30725,-60290,4494,16985,4184,12595,4539,16985,3689,12724,3040,6840,-3943,-1723,-3857,-4090,-4920,-6486,2772,2454,-4755,-5591
6/30/2025,331,1443,-5523,1796,-973,-6514,-485,-1137,-4565,666,5513,-5595,3400,1242,-6411,6226,5169,-548,4082,1333,-8920,2675,7520,-263,3678,4045,3273,1820,10175,9018,2491,2799,-8117,1796,-973,-8117,-485,-1197,-8117,-429,-1404,-3709,3400,8355,1286,6226,7113,-12232,4229,1100,-24288,13331,3830,-58200,3879,2180,-24288,13246,3650,-58200,2225,-3285,2033,-3285,1987,-3285,2230,-337,3727,-1050,1321,-5204,-553,-6810,-3492,-4485,287,2251,9690,-1706
7/1/2025,2220,3540,10079,3980,3689,10884,3407,4584,5865,4570,4103,5179,4905,5336,16682,4530,6588,11487,3280,4313,15906,2935,-3811,-3484,2480,1454,2561,1950,1605,-4680,4030,3872,5631,3980,3689,6411,3260,4515,6381,2480,2860,9184,5695,8615,24001,4530,5935,13786,4665,6907,18998,2275,2560,-2999,4120,6902,21496,2275,2560,-3953,7674,9099,7829,8063,6259,9099,6932,8857,6323,29338,2595,19294,2537,21897,-5724,-1800,3899,601,-4424,-1805
7/2/2025,1605,-523,2795,369,1390,4499,460,-1655,3052,1111,1099,5517,3123,8681,-4950,3049,5734,3462,5915,-1070,-3245,-585,8679,181,-1185,-4420,-6985,708,6676,7997,1248,1139,8731,369,1504,9043,291,1836,8969,95,-806,6239,3423,6938,-7477,3049,8114,8129,6781,16099,7854,7555,29768,65715,5148,17279,7854,7555,29768,65715,2914,4310,4009,7539,3892,5472,4034,5432,-5790,-6038,872,1541,-2863,-2134,5885,2156,-6775,-7705,10607,2156
7/3/2025,1225,1851,7337,2562,3360,5983,1957,3902,3191,2802,2954,4890,445,-1233,-2184,1880,1265,3415,1587,-493,5524,510,6710,1089,2398,1554,-3548,-530,5639,11964,2540,2954,4890,2562,3360,6011,1957,3611,5991,2502,3669,4890,445,469,1074,1880,2990,5025,1810,1555,1910,2515,2510,5750,1390,485,1910,2030,2510,5750,2203,5277,1988,3939,3685,3072,2185,4096,-1275,-3605,-717,-3540,3257,-4889,2645,4478,-1761,-4400,3860,9290
7/4/2025,-245,-735,-2700,220,-685,-2700,220,-1490,-2700,1300,799,-2700,-205,-217,-2845,-630,-4150,-3025,-125,540,-4940,-25,-2115,729,1925,1710,-6605,-240,-1485,-4785,220,-685,-2700,220,-685,-2700,220,-685,-2700,-295,-1325,-3260,-205,-1072,-2065,-630,-2030,-4345,-125,-1285,-1935,-2370,-6320,-16540,-125,-1285,-1935,-2370,-6320,-16540,-2995,-4870,-2995,-4870,-2995,-4870,-2995,-4870,-2165,-1480,-5295,-7890,-3763,-2859,-6975,-8700,-1025,-6605,-7000,-8700
7/7/2025,-130,-3916,-6010,-2975,-3625,-5490,-2745,-3910,-6910,-965,-1610,-6910,-860,3930,-7377,2460,7260,9407,1148,6128,400,8152,18601,1409,2873,6825,-7471,9115,21821,14194,-2220,-5595,-5855,-2975,-4465,-6010,-2745,-4520,-6010,-2310,-6085,-9045,-860,-7460,-12136,2460,6725,13478,2380,2458,14700,9702,29837,70899,4075,2458,17186,9702,29262,72354,-3438,-2868,-2220,-2050,-3438,-2868,-2220,-4206,-5800,-6970,9873,10090,4183,19352,8343,17006,-127,-8230,11927,21089
7/8/2025,1605,4167,271,2195,939,2422,1020,4360,-2049,-490,2555,-2354,2138,11131,6812,4532,4032,5575,5586,4987,32049,10205,6195,-3263,1477,1595,9069,7855,9456,-6870,725,849,-971,2195,939,-900,1020,939,-95,100,1980,-1010,2138,1307,5019,4532,2743,5957,5586,6694,15350,13580,12451,14195,5509,7009,18062,13580,13571,14195,-4610,-4118,-5850,-4118,-5850,-4118,-4610,-7014,2987,8442,-4900,-2481,11641,1346,-6457,-7596,7525,4881,-6575,-5564
7/9/2025,1520,-1022,-913,1045,2337,-997,-338,-1042,484,410,-520,2119,-3147,-2987,-5848,-2847,-3347,-4429,-2965,-1620,-8349,-780,-2995,-1898,-318,861,995,-115,721,-5478,660,-1195,647,1045,805,-1216,230,-845,-1216,210,-550,-2678,-3147,-5741,-10107,-2847,-3753,-5499,-4082,-4968,-12842,-5280,-6179,-10217,-4082,-5549,-12842,-5280,-6179,-10217,-633,-3965,-792,-4550,-648,-6353,-993,1757,-3720,-4185,-335,646,-1494,-2791,-1955,-2485,763,1593,-1895,-2970
7/10/2025,2204,3641,477,-850,4455,6022,136,4687,1256,-505,4168,-184,8963,6957,398,1895,-2850,-6921,3476,-1060,-7697,3388,-6810,-3830,422,-698,-2242,4375,-5673,-7288,-740,3732,-2686,-850,4455,-2310,115,2776,-2310,785,2689,-2200,8963,9640,10246,1895,1720,-7040,4950,-3085,-11005,-4170,-23655,-56475,4600,-3785,-11005,-4170,-23655,-56475,5282,666,4124,-1930,4085,666,5201,1106,551,-5536,-3990,-7873,3943,-6327,-6615,-7599,1886,-1777,-6290,-7599
7/11/2025,1761,1924,603,200,-96,4539,1319,3586,-3263,-575,2977,-5050,2318,770,-1155,347,-355,-5839,-1082,-1060,9629,-575,-6324,-1892,558,1018,-1244,6045,-3892,-4082,310,1499,-7785,200,-96,-7785,523,-607,-7785,1615,2537,-1900,2610,1823,6440,347,-3685,-9213,241,-3535,-12324,4036,-5689,-35891,-1058,-2405,-12324,3836,-5689,-35891,-4005,-4097,-4005,-7075,-4005,-4097,-4005,-6330,4320,3914,-4325,-2740,12391,-7239,-5905,-6915,2714,4598,-5021,-5604
7/14/2025,1789,1384,2829,1379,1268,7403,644,1366,1012,-805,629,2502,1050,2935,-5797,2342,4120,654,2174,-683,-726,1420,-3327,1428,-198,-2492,-2854,4307,-3498,5760,2175,332,2233,1379,1181,2919,1638,-112,3257,1903,29,5206,1050,-220,-5416,2342,2574,654,2203,3509,2587,2505,2288,29338,2504,2180,1605,2295,2288,29338,-2627,-1120,-991,579,-1800,-1651,-823,3106,-6365,-7898,-523,-1008,-3031,-6626,-2619,-2081,965,194,-1972,-2081
7/15/2025,1577,594,-1125,2245,1050,-1541,2002,1537,-6127,1415,2848,-2828,3067,1651,-4157,1295,919,-1800,1383,-32,3531,3892,12357,4720,1417,-175,-179,3177,11330,9768,2008,1375,-1033,2245,1050,-1108,1510,1176,-1135,3160,-345,-4950,3067,1420,-12264,1295,1125,440,1383,511,-2102,8266,14820,33269,1730,-1123,-2994,9240,13520,32279,2415,1012,1030,1012,2415,1012,1030,-1797,-24,-75,3005,665,4447,5490,14137,8688,2075,-5255,9608,26487
7/16/2025,575,688,-2999,-64,1372,-4371,-62,420,2289,-649,486,1695,-898,407,-1272,102,2333,8492,1046,896,674,2255,580,-455,1531,488,-1267,2200,740,-3287,-9,1526,2591,-64,1372,2591,-205,1282,2992,-1795,-2302,-4379,1409,2452,1846,102,1511,8211,1043,1446,5638,435,1420,11329,1726,510,2832,435,1410,14098,1445,4347,2517,4626,2294,4332,2682,889,-511,-4234,2566,3646,1600,4834,2630,-1119,-768,346,-1590,-1082
7/17/2025,3971,8921,6467,4600,7832,8319,3827,9711,5803,3595,7748,6190,-2378,-4445,-8185,4560,5448,3582,2718,590,-7517,3207,17628,4418,-1490,-5020,-3627,5250,17924,16093,4190,7763,9615,4600,7868,9615,4875,8320,9615,3225,7728,7823,-1800,-3300,-6938,4560,2778,5215,2790,7331,5055,10208,30890,40360,1385,6226,5055,9698,30890,40360,3123,1737,4128,2407,3115,1737,3931,1853,-6905,-7920,-1247,-3529,1097,-3511,20645,9819,-6640,-7615,27788,7614
7/18/2025,605,6727,6393,8,2134,8709,154,9064,1605,568,4751,1342,3389,9863,15037,4120,11671,19187,2782,6366,16622,11206,-2056,-1106,1783,492,2143,18095,-257,-4214,-375,1816,2406,8,2134,3170,154,2369,3122,-300,5866,8986,3389,8832,18948,4120,10694,20321,4281,12764,14084,330,9178,20325,4871,12764,14084,330,9178,20325,251,-3376,-560,-4485,-229,-3376,-560,3458,12564,10376,1737,-552,11179,-4172,-5490,-5138,5147,913,-6570,-5715
7/21/2025,2656,630,-1284,325,-304,-6017,-436,-747,-855,1151,-1443,-724,862,-3035,-7530,-2351,-1578,-6297,-2294,-105,-6983,-910,376,2564,-1415,-1221,409,-2216,-445,7964,174,-1978,-1877,325,-307,-3386,-436,-1882,-3386,1769,1246,-3909,862,-2798,-6043,-2351,-6190,-16740,-2294,-4227,-19553,-6053,-25862,-67062,-1729,-4227,-19553,-6758,-26267,-67862,-1059,2476,-2461,-2708,-1269,3762,-1300,-4486,-838,-2412,-5984,-8504,-5377,-8425,-1892,1962,2952,3555,-2493,2304
7/22/2025,1615,-400,1367,-1620,-1338,1110,-1131,636,-1926,-810,-3272,-2919,528,1485,-1430,874,4853,-5493,4194,-1765,-7980,2619,-6641,-1580,3785,3526,-5101,2500,-1570,-1772,-830,-2012,-2665,-1620,-1338,1033,-767,-289,-545,690,-1305,1314,659,1704,264,874,-2794,-7616,4194,-2060,-11035,-2186,-2281,-31400,4394,-1365,-11035,-2186,-2281,-31400,3724,-485,3228,952,4004,-485,3140,1997,-2852,-1454,-6360,-7805,-2901,-7680,-6120,-5994,-5581,-7765,-6014,-6240
7/23/2025,1575,2345,-1884,1550,148,-1804,450,1442,-1287,957,2405,748,-2845,1171,-8151,-2670,-370,-5605,-3686,694,-8408,-560,-3327,213,-2534,-2497,-5486,1632,1295,-3379,1900,148,801,1550,148,801,870,243,801,2349,78,-1842,-2845,-5505,-14612,-2670,-2602,-11252,-3669,-2532,-12792,-1870,-447,-11202,-3669,-1897,-12792,-1870,-447,-11202,-520,-2836,-520,-212,-700,-2836,-520,-1273,-6635,-8930,-6255,-5844,-6238,-8940,-5480,-6950,-6850,-7610,-5654,-6975
7/24/2025,6326,9899,10495,2325,7006,8047,3135,8954,1292,1280,8745,4754,4147,11380,17218,4785,9453,15856,3361,246,15478,475,-1556,-3545,578,4698,-14,5345,-3922,-7557,2325,7170,6840,2325,8170,6840,3185,8170,6840,5600,9880,13042,4303,9834,21001,4785,5950,16698,3473,3620,9398,1569,-9592,-30942,2723,3283,9107,2239,-9592,-30942,-1851,-5594,-1505,-5550,-1851,-5594,-1505,1223,5126,11361,950,2745,-99,2384,-5559,-8712,4395,3760,-6608,-8712
7/25/2025,-90,1044,10799,1300,1452,9796,3150,3418,4283,750,1063,4283,3256,5011,-4122,795,2430,-6785,3585,9750,5911,-820,-4508,-1217,1541,3504,5401,-477,-4518,-6875,976,1063,4242,1300,1452,4242,1560,2627,4242,315,-110,9509,3256,3393,691,795,409,-10023,3657,6942,13369,81,-2103,-6796,3334,6942,13369,-139,-2103,-6796,7580,8832,7323,8957,6420,8832,7323,9568,-6355,-7715,-477,-3933,-4375,-7650,-295,-6170,-4388,5054,-4042,-6170
7/28/2025,6295,6199,13932,4839,4864,13831,2874,10301,2073,4237,8378,1801,5040,10425,10338,5198,12579,12232,9885,9020,17235,4545,-1032,-2878,3204,4785,3018,6233,-628,-7487,5511,8898,3155,4839,4864,1970,2874,3519,1970,6090,5521,13514,5040,17100,24985,5198,17312,12656,9807,22262,17731,-528,4018,-13279,8610,22262,17731,-1236,4018,-13279,-884,-3729,-2198,-3727,-884,-3729,-2198,890,11820,7507,11024,-653,10470,-2983,-5384,-8406,8312,1025,-4675,-8905
7/29/2025,183,-437,3987,1850,2494,3506,2225,-568,4766,365,3085,6158,-3150,-6920,-8997,660,-899,-2618,-553,-1540,-8840,4202,16752,17325,-3755,515,-8085,3280,15299,29273,1770,2611,5925,1850,2366,5751,2254,2384,7293,938,-39,3289,-3150,-11180,-28525,660,-292,91,11,-1224,-5729,11501,25600,62622,501,-1591,-6889,11501,25600,63447,245,-210,3354,-2121,672,-335,3324,2325,-6896,-8192,2060,5577,-5132,6735,15247,24271,-1544,-8005,16044,32565
7/30/2025,2215,4311,11900,4290,9542,8062,4925,5731,8863,3010,4400,10551,5715,8640,22516,5562,5901,9042,7755,5065,4608,4415,9205,1236,4408,1884,10417,4608,4280,1727,4113,8322,10674,4290,9542,10599,4925,10492,9504,2048,3240,14216,5715,13524,24004,5562,5901,7784,7755,8925,6748,8450,10694,-41154,6528,9695,7388,8410,10439,-39009,9142,16692,9057,11945,9057,15642,9472,5918,11070,36485,6817,16872,6673,25926,163,-1825,3975,12754,2623,2693
7/31/2025,720,-242,3272,1345,2390,744,1486,-1181,7099,2270,505,7019,-636,-5815,-8570,3438,3858,13648,2675,2447,-6765,6925,22873,35116,717,3995,177,5745,15576,43005,1625,2215,8568,1345,2390,8518,1525,2111,8517,1330,1025,7748,-636,-2907,-9904,3438,4709,14067,2973,5866,10628,13065,23303,63662,3013,4425,11158,13065,23198,63812,3944,12126,6634,10956,4184,11217,6359,7105,-3654,-8411,8174,15501,-2065,10452,29832,59951,196,5167,20750,57062
8/1/2025,1185,406,1462,3025,791,5221,2300,313,3470,3025,544,-629,6511,7799,27197,9021,8069,17175,5334,8113,25870,3015,17663,6171,4778,6385,18518,4415,18778,15015,2705,-680,685,3025,498,2873,1338,978,-416,560,-955,-1585,6511,10501,27923,9021,11845,19803,6784,12423,33642,9326,19101,26326,5929,10928,31747,9306,18776,28721,2537,6235,1357,9095,6890,5446,2960,3042,9792,27931,11898,20386,7456,26125,10966,10361,4814,2850,7625,12138
8/4/2025,880,147,-392,292,-1420,323,92,620,-638,582,-422,-2205,3537,2937,-779,3538,4831,6583,5130,792,1118,1492,5788,3808,2145,1032,1433,1800,6714,6121,287,-1158,-2205,292,-1420,-2240,362,-1445,-2444,947,722,-3313,3690,3877,-899,3538,7883,12279,5463,6604,11335,6749,18745,55507,4728,6604,11335,6749,18745,55507,-1654,35,-1865,-3702,-803,30,-1865,-3991,387,1229,4969,9532,1812,9458,6776,12103,2280,1314,4430,12809
8/5/2025,1301,-550,2005,434,-1196,2197,1636,-292,-4872,-560,871,-3681,5141,5082,3729,7109,6158,11411,4029,2418,2404,2915,19479,10595,2269,2009,1779,4552,14038,34595,179,-1966,-3661,434,-1196,-4032,214,-1361,-3927,1080,-2446,-1201,5141,4521,3665,7109,6303,10696,5033,8889,12630,7436,23968,60953,4249,8411,8325,7436,23155,59938,-3062,-35,-2399,-1588,-1629,496,-2304,1458,4303,8262,8124,12176,7037,8940,24938,40373,-827,745,23428,37971
8/6/2025,1690,2016,-278,2025,3888,-49,1699,1944,4462,1025,2271,4876,-2975,-4058,-8367,1405,365,-5554,1031,-1206,-8381,7215,9407,5024,-1688,-6860,-1319,5640,7837,14615,1960,3595,6276,2025,3888,6553,1831,3708,6688,1660,2722,718,-1900,-6574,-16320,1405,1501,-2840,1514,3,-3830,13993,12378,40212,1160,-525,-4189,13993,12378,40212,3497,7912,4398,8261,4188,6601,7054,1128,-6736,-8835,1090,-429,-5349,-5930,15266,26472,-6570,-348,12857,15503
8/7/2025,-785,1095,2454,445,1366,2845,963,-56,5926,-30,1870,6355,-5575,-6160,-8905,-2655,-3635,-8055,-1082,-1870,-8710,-575,9951,4243,-2865,-1550,-8905,-180,10262,16574,440,1785,6904,445,1850,8209,1055,4440,10959,-1430,-3225,-2345,-4750,-9150,-18520,-2655,-4675,-9735,-1575,-7125,-7245,3355,12130,38233,-1775,-7750,-5870,3925,11325,35163,3581,10805,5290,13595,4835,10805,3815,13357,-6195,-8455,-1256,575,-3658,-6109,10109,4005,-1566,-8455,6143,22065
8/8/2025,1765,1329,-2326,1683,1735,2170,2106,879,-4635,3862,-758,-1205,5915,9323,6701,5381,12026,7657,5513,5646,12050,2124,7758,3531,2348,1992,1891,3880,9373,5691,4447,2176,-802,1683,1735,-848,2106,2313,-728,2087,3529,-366,5915,10044,2152,5381,11152,10156,7102,9711,15032,6938,22906,52586,6391,8978,15032,6528,22906,52586,-255,317,1000,1738,-856,-1707,245,2761,-2078,-2123,4788,2323,9669,2619,8182,4777,-192,4691,2324,4342
8/11/2025,518,3048,3211,773,-517,2225,-31,2340,1622,100,2566,2433,-1683,-2778,-7843,-2445,1348,-1839,-1894,-1998,-7990,-945,-1783,9726,-338,-3975,-49,875,5867,7212,965,-507,1715,773,-517,1715,163,-780,1715,2198,4197,6238,-1683,-5604,-18341,-2445,-2964,-7651,-1894,-2611,-11303,3721,1095,-12520,-830,-3171,-12303,3326,695,-14420,-170,491,975,491,-170,491,975,2573,-6744,-8998,-7000,-8997,-4303,-8996,-7000,-8998,-2129,-3709,-6995,10352
8/12/2025,402,-632,-1362,311,-443,-1241,190,-3057,1739,-795,-384,2127,-246,-6482,-7463,-407,-915,783,1246,-1857,-7813,2461,9914,3772,-453,-806,1995,345,6952,22540,400,916,3912,311,612,3912,528,796,3957,-449,-2451,-781,-787,-10068,-17535,-407,825,1728,1105,2285,-1324,8994,29472,70147,494,2785,-1324,8994,29472,70147,1274,4106,2663,5348,787,4163,2572,1576,-6926,-8558,2430,4125,-6513,4790,13266,25073,-796,419,17008,23712
8/13/2025,4,1361,-2746,-893,794,-1314,88,802,750,110,1643,917,5906,6118,-3948,6385,6724,5388,9125,748,7378,12970,1112,-3330,1192,379,6172,7020,9373,-6179,-165,-688,1804,-893,794,2872,838,1319,561,119,52,-345,5906,10093,2193,6385,11662,5047,8918,11374,-2553,5985,9896,-13860,8591,11979,-248,5985,9896,-13860,3234,1646,2380,1728,3234,1646,2380,3127,-1679,-2079,-992,-2432,809,-4897,-4457,-3907,-243,126,753,-3752
8/14/2025,1490,3218,2875,-1133,1571,2217,-1309,4487,-868,-45,4098,-4940,2833,4543,10106,-1505,340,-2156,313,-981,11267,3490,-2900,-1265,1825,4074,3995,7428,-2134,-7042,-910,800,-5125,-1133,1571,-3701,-1163,2476,-4506,420,1599,-914,2833,6211,17521,-1505,-920,-1872,313,-559,2475,-4045,-15935,-35465,30,-511,1635,-4045,-15935,-35465,2711,-3543,-216,-4344,1514,-2970,-506,-1379,3709,9899,-5915,-8305,1391,-5396,-4511,-7026,8051,-123,-4916,-6601
8/15/2025,731,-76,-2933,-1000,-2768,-2992,-593,2546,-4709,1305,-4370,-6835,4424,8910,6621,4103,9382,19304,7496,11492,25589,7950,10437,-772,3777,3218,3088,8431,11072,7437,-1090,-2783,-6835,-1000,-2768,-6657,-593,-3025,-6295,685,-2860,-8002,4424,10624,12564,4103,10384,20677,7566,13871,16808,9712,12888,35589,7057,11586,14163,9602,12488,35589,-5146,-6633,-4746,-8061,-3254,-8061,-5146,-3166,9924,4136,13633,7589,21571,10043,-5017,-6999,950,3782,20830,-6999
8/18/2025,-445,-208,-3233,-1469,-1651,-3379,-1294,-1646,-2056,-520,-2784,-1888,-1059,-669,-4453,-629,3748,-4439,-3213,-417,-817,1448,4563,2801,-484,589,3890,448,3305,6651,-525,-1611,2530,-1469,-1651,2530,-1294,-1142,2530,-519,-487,-925,-1059,-564,-7019,-629,595,-6333,-3213,249,-10846,99,-3373,-27634,-2551,758,-10327,99,-3373,-27634,-670,-1815,-700,-1815,-245,-1815,-670,2143,-5096,-8112,-4711,-5610,1085,-6045,1745,2574,-752,-6033,760,5978
8/19/2025,-506,-3033,-1838,395,875,-6716,-969,-3794,-2173,-680,2976,-1040,-4207,1971,-8054,1491,5319,5292,3288,-1810,-8954,5412,22132,-762,-117,1859,-5654,7568,17615,26643,-245,-262,694,395,875,764,155,495,-26,-1600,-2800,-834,-3810,-7185,-17927,1491,7088,6978,3677,3210,-1444,14219,25014,49808,4227,4150,-1444,13879,24534,51908,-1055,-2842,270,-2289,-800,-2454,280,-4535,-6235,-8265,11224,5545,3249,-3341,19936,29832,-1306,-8265,15479,26806
8/20/2025,-474,2298,2554,-1210,2213,8086,-1796,2692,5627,-155,3924,302,3010,2480,4121,2350,6619,-394,1195,2285,5655,1275,-6411,-3930,228,952,4369,1860,6273,-8152,-1210,3119,-376,-1210,1714,3776,-1040,1604,3108,-1205,-1136,-3281,3010,4339,1329,2350,3193,-1300,786,-2939,-6744,-205,-7726,-10508,-1170,-2216,-6134,-205,-7726,-10508,4143,-60,2004,5066,3654,1807,3249,7226,4438,5166,1045,-2084,3414,283,-4925,-6010,672,3729,-4490,-6010
8/21/2025,608,2914,3281,2639,625,1006,1526,2872,-3435,-605,1116,-6414,3827,8060,5960,3753,4926,3675,986,-1000,14745,1508,877,-3940,-492,4010,-2762,3263,5297,-8760,1784,-370,-6724,2639,625,-6724,1920,625,-6724,-171,964,640,4055,8315,11744,3753,6618,7052,1848,7637,18070,4990,6977,9105,1496,8994,17885,5530,6977,8510,324,-7359,-384,-7359,324,-7359,-384,-4171,2281,-496,2426,-1439,4480,1807,-5547,-7549,3931,-3409,-1480,-7345
8/22/2025,1609,7138,11505,1505,2409,10200,1526,6619,5362,735,9168,4009,2635,720,1046,-1515,5001,-7561,1103,-1098,-7617,1396,-4103,304,109,4166,2710,436,737,1587,-439,3119,6392,1505,2409,6392,311,2762,6392,330,9396,9681,2635,2358,2697,-1515,410,-2488,-1927,-3646,-13361,-2229,-15096,-49182,410,-104,-13714,-4074,-15096,-49182,3469,871,-537,-3972,1782,871,-344,6334,104,9625,-2623,-1993,3845,-5346,-4368,-7502,3900,1962,-4399,-2628
8/25/2025,2125,1777,602,1075,415,1005,756,109,3043,2255,1539,2623,-200,-5237,-7812,-2550,-6367,-7082,-3029,-801,-7645,270,-3567,802,334,2816,7680,-1125,-2477,5603,1060,1774,1472,1075,415,1477,756,294,2017,2045,2868,2226,-200,-3127,-4353,-2550,-7957,-14700,-3799,-5580,-17007,-2794,-9468,-40518,-2913,-6785,-17007,-3199,-9468,-40518,5903,6827,2456,6827,5983,6827,2456,171,846,-2389,-647,1843,-5952,-5667,-526,16954,4996,7127,-704,16954
8/26/2025,597,2399,8510,-1064,-2001,10222,-2569,-1990,2161,-760,-2573,2365,1708,3226,-8454,1276,785,-2027,4490,-1149,-3257,1150,6647,7165,2913,1499,875,1226,7222,18955,782,-2111,3742,-1064,-2001,3537,-2569,-1971,4137,-494,774,8342,1708,-4702,-14387,1276,1189,1485,4220,-1996,-2973,6884,15144,73649,4069,-2353,-2973,6196,15144,73649,4,1458,815,2490,3,1193,1730,4533,-2907,-4093,2385,1986,-4132,3056,7509,18458,75,-1719,4636,17645
8/27/2025,3197,4180,6644,3535,3940,7931,3946,4535,115,1622,4935,1656,4283,5980,19569,3490,5244,13662,4539,4527,18327,1300,2276,-160,794,1976,1425,2900,1649,-4747,3335,5444,2147,3535,3940,2147,3910,3097,2142,3757,3689,3294,4437,12073,19350,3490,8971,11156,4462,12110,18176,2755,7192,29537,4112,12110,17759,2755,7192,29537,5251,2461,5965,1209,5051,1595,6040,4431,6077,13691,4967,6182,2474,11173,-2322,-5765,4892,-2747,-1513,-5765
8/28/2025,875,536,520,2145,2248,2612,1419,-1485,-721,1725,30,-646,-38,-1253,-6201,2236,3405,7605,4396,1751,2664,2817,18960,4266,20,-1667,1357,1807,15182,16446,2145,2691,2709,2145,2975,2714,2028,3025,2714,985,570,2737,1830,6314,7262,2236,4162,9687,4642,15192,18821,6917,23787,44955,3822,14635,18821,6692,23787,44955,2013,1873,4452,4073,-723,-406,3665,6647,-6796,-8885,3129,2475,13201,4184,19955,16273,2420,1670,26411,23172
8/29/2025,1427,57,823,-535,-3420,640,2690,1520,-292,340,-3820,-2627,4840,455,11556,5911,2642,17641,8203,5622,16472,1807,3643,-3676,4263,4559,3326,2918,14698,-4754,405,-5695,-2627,-535,-3420,-2854,74,-3802,-1817,295,-4485,3692,4840,1294,12261,5911,3530,18978,8203,10158,12605,6009,8880,14833,7968,8778,10628,6009,8880,14833,-3174,-4601,-3784,-6261,-348,-2824,-4169,-2612,392,6472,2954,4621,746,675,-3505,-7653,1074,1449,-6697,5739
9/1/2025,3535,5905,7700,4020,6575,7700,4020,7045,7700,3310,6575,7700,4565,6745,14150,5920,11015,15396,7260,8545,17326,2175,9161,7501,3525,3485,4631,4550,10016,11181,4020,6575,7700,4020,6575,7700,4020,6575,7700,3240,6095,7700,4565,8750,14150,5920,11325,18760,7260,13310,21055,12050,23425,35305,5750,13310,21055,12050,23425,35305,-155,-1490,-155,-1490,-155,-1490,-155,-1490,-1050,-90,2860,6685,-1020,5520,5835,6825,-2290,6540,3800,6825
9/2/2025,1010,-920,-2838,1111,563,-2975,-554,-2449,1550,-145,2128,10226,552,-2017,1300,717,853,7373,1586,325,-3051,665,1106,-1359,1198,4244,7238,510,-5681,2870,290,3571,5650,1111,563,2323,-460,-348,3108,1030,2566,2675,552,149,1686,717,2109,7320,1586,1410,386,-4033,-143,-1231,523,2518,24,-4033,-143,-1231,908,4981,3732,6178,2456,5096,3625,746,403,4930,3535,9262,-3494,5268,-4261,-95,1842,-146,-3990,-2050
9/3/2025,3905,6485,6083,4215,8509,6561,6037,10213,10824,3475,11287,11561,4994,9057,10387,4764,5769,4026,3744,3864,6672,-22,-5074,-215,1929,6508,4494,4959,5049,-8013,4877,8327,12778,4215,8509,14423,4336,8594,10105,3780,8513,8938,4888,8656,11676,4764,5423,4496,3654,4062,3124,-6200,-16000,-41800,3784,4771,3124,-6200,-16000,-41800,5589,9360,1829,13507,5365,12341,4825,1226,4373,15758,1703,1659,4915,-140,-4001,-7757,1381,3405,-4342,-5654
