,v0-10,v0-20,v0-40,v1-10,v1-20,v1-40,v2-10,v2-20,v2-40,v3-10,v3-20,v3-40,v4-10,v4-20,v4-40,v5-10,v5-20,v5-40,v6-10,v6-20,v6-40,v7-10,v7-20,v7-40,v8-10,v8-20,v8-40,v9-10,v9-20,v9-40,v0-10-unc,v0-20-unc,v0-40-unc,v1-10-unc,v1-20-unc,v1-40-unc,v2-10-unc,v2-20-unc,v2-40-unc,v3-10-unc,v3-20-unc,v3-40-unc,v4-10-unc,v4-20-unc,v4-40-unc,v5-10-unc,v5-20-unc,v5-40-unc,v6-10-unc,v6-20-unc,v6-40-unc,v7-10-unc,v7-20-unc,v7-40-unc,v8-10-unc,v8-20-unc,v8-40-unc,v9-10-unc,v9-20-unc,v9-40-unc,v0-20-cATM,v0-40-cATM,v1-20-cATM,v1-40-cATM,v2-20-cATM,v2-40-cATM,v3-20-cATM,v3-40-cATM,v4-20-cATM,v4-40-cATM,v5-20-cATM,v5-40-cATM,v6-20-cATM,v6-40-cATM,v7-20-cATM,v7-40-cATM,v8-20-cATM,v8-40-cATM,v9-20-cATM,v9-40-cATM
5/12/2025,1070,-490,768,1200,-550,768,1140,-555,-1268,865,-490,768,2254,-1729,-6324,610,-6990,-8974,1290,-6995,-8997,-1370,-2735,-8997,2160,4081,-6327,-1370,-2735,-8997,1070,-490,-4167,1200,-550,-4167,1140,-555,-4167,-1125,-2860,-5457,2254,1207,3419,610,-4915,-7074,1290,730,418,860,9735,9470,-475,730,418,860,9735,9470,3553,-7720,3493,-7720,3488,-7720,5331,-7720,1840,-454,-6850,-8942,-6965,-8935,-6935,-8436,3229,-7855,-6935,-8436
5/13/2025,4172,7056,12048,3014,8399,12490,4244,7791,12490,2698,7856,12048,2305,3304,1199,5009,8682,10204,2598,5052,26772,3239,1624,7043,1578,993,-3494,3604,1624,7043,4172,7056,12928,3014,8399,12949,4244,7791,12949,2698,7024,12783,2305,5767,12736,5009,8682,10204,2598,5052,27168,3239,5446,22239,2331,3075,28531,3604,5446,22239,3376,1285,3301,1489,3064,1323,3400,359,3730,4468,4395,6319,7322,13468,-520,-4769,1370,-4815,-520,-4769
5/14/2025,5740,6238,7802,4865,4588,7802,3965,2843,7802,4478,7364,7802,6242,15653,25412,4133,11986,21784,9103,16752,27016,3705,7266,1516,6972,5433,6843,3267,8301,1516,5740,6238,9117,4865,4588,9117,3965,2843,9117,4478,7350,9936,6242,13901,29126,4133,10454,26304,9103,16412,28329,3705,13686,32469,8247,16412,30454,3267,14721,32469,5718,2938,5718,2938,5718,2938,5718,2938,15499,21627,11593,19480,15403,20822,8202,3458,4864,5215,8202,3458
5/15/2025,3780,4670,12132,2860,4783,14434,4250,7549,14867,3930,6427,14412,3618,4104,8756,3501,4623,2441,3939,-915,-6014,3132,2015,-8472,3714,775,-3372,3132,2015,-8472,3780,4670,16375,2860,4783,17570,4250,7549,19656,3930,7112,12875,3618,6339,10261,3501,4623,3024,3939,-915,-7993,3132,406,-10958,4246,-473,-7973,3132,406,-10958,2847,16743,3639,16743,5471,17408,2037,13773,7287,16691,3306,14267,1030,10653,-3185,-6358,4738,4831,-3185,-6358
5/16/2025,98,1791,1721,98,1791,1721,253,1302,1721,-370,1016,1507,-2885,-6624,-8954,-3293,-1750,-7076,-2139,-6697,-8070,-4155,106,-3756,775,-684,-3699,-4155,106,-3756,98,1791,1579,98,1791,1579,253,1302,1579,-620,-855,1985,-1930,-7645,-24105,-3070,-4715,-17293,-2575,-8232,-14589,-4755,-4070,-2331,-3070,-8047,-10329,-4755,-4070,-2331,3209,1318,3209,1318,2980,1318,2670,1318,-6955,-8940,-6965,-8900,-7000,-7720,-6955,-7500,-4180,-8140,-6955,-7500
5/19/2025,975,3652,10641,2050,3521,10536,2199,5219,9885,225,3179,9092,-2040,-830,-2488,33,5020,8492,1093,3498,10549,4815,1113,957,542,1217,-4811,4685,1083,957,975,3652,10641,2050,3521,10536,2199,5219,11272,682,3506,11581,-2040,-535,-697,33,5020,8999,1093,3498,10951,4815,10947,33846,-749,2714,10231,4685,10332,33846,3477,8037,3433,7784,4052,7251,3797,7037,-4294,-6008,5375,5663,8905,11567,-2937,-2531,3935,-8320,-2937,-2531
5/20/2025,1790,9607,15881,2125,10552,16881,2945,11367,18150,3075,9607,15881,5472,7427,12093,7710,4343,4462,8885,13775,1830,11295,1634,-4728,4223,2974,2874,11295,1634,-4728,1790,9607,15915,2125,10552,16915,2945,11367,18040,3075,2575,14739,5472,7989,17948,7710,2979,7614,8885,13775,10072,8825,3655,-615,8775,13075,10072,8825,3565,590,8752,14276,9317,14276,9282,14276,8152,14276,6258,14296,5395,9970,14242,23084,4824,-919,1715,3554,4644,-919
5/21/2025,1122,749,6278,22,1736,6694,113,11,6804,1330,-1631,4843,2118,644,-817,210,1340,499,1150,672,642,9040,-1498,-7910,5498,2320,4211,8650,-1977,-7910,1122,749,409,22,1736,369,113,11,479,1330,536,-5778,2118,2199,4906,210,1340,-3710,1150,-835,-4020,9040,-4509,-21450,2926,-475,1165,8650,-5489,-21080,2689,7957,3712,8082,3357,7377,1721,6007,1145,-1294,1525,1102,6475,8767,11815,8488,-2560,1915,11815,8358
5/22/2025,5598,8219,11641,5825,6939,11641,4908,5314,11641,4138,5457,11641,7472,11737,19824,10872,20468,25257,13511,19548,9326,7787,3098,-1857,6049,1505,2437,7787,4213,-1857,5598,6494,10355,5825,5428,10355,4908,3803,10355,4138,5255,10963,7472,11737,20566,10872,20330,16546,12856,17795,9640,9025,2364,-26381,9238,17847,6795,9025,3479,-26381,10524,12276,9970,12276,8455,12276,10494,12276,10942,20119,12531,15856,15033,3863,-4336,-5467,2550,3634,-5016,-5467
5/23/2025,-895,1420,4917,-855,280,4917,-1525,280,4917,1856,726,4917,2267,-1076,-5095,2527,-1818,-5007,2736,-527,-5004,1185,-3875,-7521,1560,-498,-3539,1185,-3875,-7521,-895,1420,1154,-855,280,1154,-1525,280,1154,1606,-425,120,2267,-3421,-9511,2527,-6479,-18618,2736,-4549,-10918,1185,-3945,-21854,2281,-74,-7074,1185,-3945,-21854,-1525,-2572,-3085,-2572,-3085,-2572,-1525,-2572,-6990,-7191,-6995,-3902,-3535,-3132,-4365,-6130,-6880,-7830,-4365,-6130
5/26/2025,2540,2891,3157,2790,2891,3157,2045,2891,3157,2540,2891,3157,3341,6412,8782,2640,4895,3877,3650,5415,4634,-2250,-3630,-5884,2596,2565,2038,-2250,-3630,-5884,2540,2891,3417,2790,2891,3417,2045,2891,3417,2115,4371,3263,3341,6412,8823,2640,4895,4375,3650,5415,5132,-2250,-5445,-11042,3650,5415,5132,-2250,-5445,-11042,-820,-3730,-820,-3730,-820,-3730,-820,-3730,-2084,-57,-3960,-4190,-3525,-3195,-6755,-6780,-990,2752,-6755,-6780
5/27/2025,3060,5500,-101,3091,5279,445,2286,3990,483,3060,5500,-101,-517,-4580,-5958,2081,9566,5379,3077,12128,1224,6356,3820,3693,-393,-5499,-5583,6201,3820,3693,3060,5551,1188,3091,5379,906,2286,3990,1521,2980,5315,134,233,6535,-886,2081,9566,6120,3077,12128,8907,6356,14307,26769,2179,11190,7904,6201,14307,26769,4996,-3445,4996,-3912,3428,1339,2246,-3445,-6180,-7945,8935,7685,6363,9115,9267,5112,3521,-8945,9267,5112
5/28/2025,5127,5913,5630,5824,6011,5630,5751,6678,5630,4877,5913,5630,9762,11976,9343,9180,19129,7081,12541,21631,6599,4430,5913,394,5257,5605,1120,4430,5913,394,5127,5913,4439,5824,6011,4439,5751,6678,4439,1790,2070,1113,9762,18966,3555,9180,19009,12849,12541,19914,13918,7635,7695,11923,10305,18964,12843,7635,7695,11923,5273,2266,5273,2266,5273,2266,6098,2266,8942,457,11909,7070,13789,4029,10679,-674,2519,-3475,10679,-674
5/29/2025,985,-940,-1411,1565,1770,1719,1741,2223,-311,1455,190,-1411,2642,5054,11779,3266,5027,15141,2442,6011,13923,6160,6947,500,212,374,2004,5975,7972,1370,985,-940,-1411,1565,1770,1719,1741,2223,3077,1060,790,-311,2642,5054,11779,3266,5027,15141,2442,6011,13923,6160,6975,5817,2177,5189,10953,5975,8000,6422,-3005,-1845,-3040,-1845,-3040,-1845,-3135,-1845,6100,18991,5421,22061,9040,22344,16118,17385,2425,3140,16118,17385
5/30/2025,2690,7357,14405,1915,5883,15765,1105,6871,15765,2570,5307,15145,2168,4217,8149,-232,2549,6731,5290,3795,9752,-2605,1072,13257,4250,3319,11683,-2605,1562,12757,2690,7357,13585,1915,5883,14018,1105,6871,14018,1375,2209,6279,2168,4217,9490,-232,2549,7679,5290,3795,8067,-2605,-2343,-4001,5365,5635,10562,-2605,-723,-2686,7165,14581,7976,12661,7456,12661,6243,14406,3740,7523,1520,5937,5060,10257,-3605,10560,2599,8148,-3605,10560
6/2/2025,-550,668,1100,-550,668,657,-550,668,657,-635,178,1100,-2700,-4669,-5958,253,-429,-4503,1913,-93,-1843,5976,17733,23861,1258,-2639,1876,5976,17733,23861,-550,668,1443,-550,668,1443,-550,668,1443,-1290,-1543,-2836,-1986,-8931,-18381,253,-290,-3645,1913,-356,-2918,5976,28171,52408,854,-216,-2918,5976,28171,52408,2703,4838,2703,4586,2703,4586,2203,4838,-6440,-7210,-1118,-23,2360,-581,20483,27621,-3185,522,20483,27621
6/3/2025,1426,4015,9323,2521,5843,9622,1948,4074,6485,1790,4855,9323,1350,1970,-3514,2465,6992,10997,2957,4025,11130,3100,-964,-2435,-168,-1047,8840,3100,-964,-2435,1426,4015,11196,2521,5843,11640,1948,4074,8147,1566,4487,12849,1350,3673,6925,2465,6992,10997,2957,4025,13062,3100,4671,15429,2929,4025,13062,3100,4671,15429,6174,11046,5755,11011,4645,8119,7011,9141,2695,-5640,3431,11100,2905,14540,-1723,4021,2699,-69,-1723,4021
6/4/2025,4080,-1120,-962,3285,-760,-962,2635,-760,-962,4318,730,-962,3372,12927,21340,2253,12975,14778,4303,16594,16878,9415,-5165,5194,2172,3535,8982,9415,-5165,5194,4080,-1120,-1373,3285,-760,-1373,2635,-760,-1373,4875,2942,6480,3372,13199,29934,2253,13332,17898,4303,16594,20473,9415,2330,6883,3732,14900,19931,9415,2330,6883,-84,-4120,-664,-4120,-664,-4120,-84,-4120,8705,4664,-94,149,5444,-657,3856,-1841,3175,-4546,3856,-1841
6/5/2025,1320,1858,-2272,1345,1765,2607,1710,2724,4879,860,288,-2272,570,12007,4823,760,8757,6256,425,8048,-1797,4960,15916,23718,1675,928,5709,4960,15746,21238,1320,1858,-6520,1345,1765,-2510,1710,2724,759,890,-201,-4744,570,12007,3515,760,8757,4162,425,7848,-736,3130,5620,3204,415,1106,-3551,3115,5450,724,1945,751,3315,-2498,2497,2826,375,751,11597,4127,8947,4368,5116,6528,12622,23323,1855,4878,12622,21133
6/6/2025,3383,5286,2963,4196,6803,2963,4570,6444,2963,2133,5321,2963,2815,4177,15349,4186,707,13577,1088,876,376,4417,-4561,-7643,768,1393,6704,3140,-4561,-7643,3383,6504,-2071,4196,6501,-2071,4570,4482,-2071,2658,5671,10393,2815,4304,16472,4186,2672,12296,1088,3354,-3139,4417,-3246,-45369,536,1332,-3794,3140,-3246,-45369,-115,5825,-125,5825,-125,5825,-115,4935,7973,27251,2291,10742,3690,4267,-5895,-7487,2388,16934,-5895,-7487
6/9/2025,2324,2621,-1803,2112,1763,-1803,2083,2558,-1803,2262,2621,-1803,4860,5683,12929,2173,-1475,-1230,1925,-2100,-306,-3665,-5975,-7202,1047,498,4739,-3380,-5975,-7202,2324,2621,-1809,2112,1763,-1809,2083,2558,-1809,2510,6714,4141,4860,5683,14635,2173,-2648,-493,1925,-1429,-4165,-5855,-17827,-54975,1362,-2849,-3800,-6105,-17827,-54975,-3321,-3351,-3321,-3351,-3321,-3351,-3321,-3351,8664,11725,28,-6856,-802,-1799,-4900,-7175,74,4701,-4900,-7175
6/10/2025,3210,3175,3048,3050,3400,2918,3145,2936,2848,2160,3175,-152,8101,12604,17730,5753,13697,19477,6502,12362,19933,8532,8214,6992,5254,2481,1059,8532,8214,6992,3210,3175,7085,3050,3400,6955,3145,2782,6885,1900,1498,-3820,8101,12604,17730,5753,13694,25971,6502,12895,26487,9720,16664,40244,5864,11924,21906,9720,16664,40244,2660,2337,2885,2337,2853,2337,3235,-313,11030,14856,11242,17032,17458,20070,10492,12658,3389,2936,10492,12658
6/11/2025,740,-2765,-5534,-410,-3415,-6340,-995,-2030,-5782,490,-2765,-5534,667,-960,-1501,2340,396,2058,-515,-2174,-2857,335,-5690,-7233,-1935,-1113,-1119,-1155,-3778,-8143,740,-2765,-9893,-410,-3415,-6975,-995,-2030,-6955,-450,-3600,-15215,667,-960,-4140,2340,396,540,-515,-2174,-9906,1765,-10735,-21592,640,-2400,-7186,1465,-11485,-19819,-3975,-4221,-5470,-3450,-3030,-3725,-3975,-4221,570,1674,-218,4181,-1868,-2415,-6500,-7958,341,171,-6500,-8118
6/12/2025,492,-2198,1522,780,736,1522,858,453,1522,1522,-2198,3082,1655,2305,6393,13,1719,8582,123,2287,16713,3290,-3189,-3434,2059,-856,579,3290,-3189,-3434,492,-2198,1930,780,736,1930,858,453,1930,1522,-494,2702,1655,4026,21943,13,1719,7791,123,2287,17909,3290,-14689,-31009,235,-864,17490,3290,-14689,-31009,-5558,-7709,-5558,-7709,-5558,-7709,-5558,-7709,4910,4543,-5435,-1542,4839,6330,-1359,-7574,4000,-2739,-1359,-7574
6/13/2025,4850,6723,8790,5230,3374,10493,6230,6870,9521,4485,5273,7559,3685,2753,103,3557,922,-2627,1561,-188,-5295,3439,-5215,-7893,1014,1316,8397,3582,-5215,-7893,4850,6723,2832,5230,3374,4694,6230,6870,4926,5931,6861,4588,3685,2553,1169,3557,922,-4372,1561,-135,-5394,4804,9220,-5371,1001,328,-6418,4947,9555,-6761,1217,4410,1007,5410,3012,4840,2067,4410,1272,-1104,1677,-7280,-286,-923,-5298,-3800,1974,9202,-5298,-4600
6/16/2025,1172,1372,1760,1452,2432,1760,860,945,2455,1595,1016,980,2737,-2636,-4686,2288,-5295,-4171,55,-6886,-7668,45,3782,1993,-978,1628,356,45,2512,1993,1172,1372,2148,1452,2432,2148,860,945,2843,1595,943,5027,2737,-7722,-12388,587,-9565,-15855,-1424,-11338,-25655,-315,-10458,-44584,-493,-8153,-25655,-315,-11728,-44584,3907,2832,3907,2832,2362,2832,2887,2832,-3826,-1963,-3701,-4023,-6747,-5989,-2605,-1460,-1048,2225,-2605,-1460
6/17/2025,-675,-970,-2130,-650,-645,-1506,-515,-280,-1866,-125,-970,-2130,120,545,-5971,801,810,-7817,1756,-6490,-8997,-115,-4917,-5761,-1428,-1793,-417,-350,-4917,-5761,-675,-970,-2130,-650,-645,-1330,-515,-280,-1525,-675,-900,-3860,120,1777,-1394,801,-187,-5513,1756,1425,-4298,380,-10110,-34595,137,-580,-4298,145,-10110,-35245,-290,-809,-1530,901,-730,116,-290,-809,-955,-8015,-3573,-8934,-6869,-8999,-6885,-4932,-686,-694,-6885,-4932
6/18/2025,670,-1765,-4484,529,-1957,-3529,368,-1972,-4744,850,-1765,-4484,-1005,-3751,-4197,-3300,-1368,-342,-2605,-3447,1166,-1400,-3931,9357,-291,1788,2329,-1560,-3931,7878,670,-1765,-7167,529,-1957,-6212,368,-1972,-7427,147,-1724,-8484,-1005,-3388,-18237,-3300,-12240,-18213,-2605,-4134,-12561,-500,-12305,-18093,-1411,-6176,-9461,-675,-12305,-19218,3073,5533,3648,6303,4543,7443,2471,5533,366,2571,-2001,5226,-2309,-26,-803,1192,2428,6810,-1203,582
6/19/2025,-45,-1823,-334,205,-1423,-334,205,-1423,-334,-1575,-1823,-334,3940,5123,7165,4286,6719,8311,4696,6249,9021,5816,4215,2445,1875,-1225,251,5816,4215,2445,-45,-1823,-334,205,-1423,-334,205,-1423,-334,635,-1980,-1805,3940,5123,9030,4286,6719,10664,4696,6905,11374,6894,17069,33159,5261,6905,11374,6894,17069,33159,-6270,-7290,-6270,-7290,-6270,-7290,-6270,-7290,4460,6590,385,1498,905,30,-3220,-6910,-2970,-215,-3220,-6910
6/20/2025,1061,-2127,-3284,341,-342,-6696,-495,-1928,-6136,156,-1192,-3284,1464,5707,4593,3010,4346,13347,2035,-223,4948,7343,-4403,-5472,2005,1916,-995,7853,-1820,-5472,1061,-2127,-5189,341,-342,-8443,-495,-1928,-7756,706,-1035,-2249,1464,5707,5166,3010,4346,19135,2035,48,9820,7343,5489,23557,2395,-445,11151,7853,5284,25522,-954,-6655,-2529,-6655,-2529,-6655,-954,-6655,5599,11971,7817,17347,9545,10403,-6781,-8232,1727,-2058,-6781,-8232
6/23/2025,3003,2025,7887,1360,2355,8333,968,239,5269,2375,2540,6547,3000,7428,11976,4330,7430,11781,6040,12862,11103,5786,11790,18617,4312,7534,8718,5880,11790,18617,3003,2025,7940,1360,2355,7689,968,239,4625,2375,2220,650,3000,7428,12893,4330,7430,12006,6040,12586,13730,5490,19205,48154,5245,11145,13035,5370,19205,48154,4362,9286,4973,9261,5090,9487,2820,7946,6868,12671,8965,15762,13064,12950,14246,17364,4638,6100,14246,17364
6/24/2025,3706,4190,5372,3451,4250,5372,2572,4255,5508,3551,4190,5372,-3880,-6870,-8930,-880,1965,-3343,2467,4992,-2663,11586,15496,375,220,2306,1454,11147,15496,375,3706,4751,8836,3451,4258,8836,2572,4263,8731,3551,5661,9911,-1750,-4070,-11435,-880,1965,-1161,2467,4992,312,11586,23730,39670,1605,4992,312,11147,23730,39670,4803,6641,4803,6641,4803,6641,4803,6641,-6770,-8990,-834,-275,209,60,4805,2949,-513,-618,4805,2949
6/25/2025,395,3178,413,1247,2916,191,486,3020,1812,380,3178,413,-975,-4485,-6258,-685,-1245,-8415,-1300,208,-8000,-3974,-3824,-4534,-496,699,-8710,-3974,-3824,-4534,395,3178,-336,1247,2916,-410,486,3020,1344,-285,1278,6939,-540,1330,-2740,-685,-1245,-6005,-1300,208,-2327,416,6394,-32007,-1450,-219,-3174,416,6394,-32007,-2850,2301,-2850,2301,-2850,2301,-2850,2301,-4440,-8905,-4465,-8300,-5200,-8905,-6043,-7400,4570,-8265,-6043,-7400
6/26/2025,1365,-1401,32,730,-1185,32,-65,-1385,32,550,-1401,32,-2627,-5965,-6315,-1975,-4285,-3606,-960,-2422,-6407,4477,10797,4384,-3487,-6150,-1084,4477,10797,4384,1365,-1401,2249,730,-1185,2249,-65,-1385,2249,-25,-1975,-5050,-2425,-8920,-17845,-1975,-4420,-7275,-960,-2422,-4782,5877,18079,42783,-2440,-3025,-4782,5877,18079,42783,737,-681,717,-681,702,-681,737,-681,-6960,-6550,-2938,-7168,-658,-1195,4395,-3211,-4343,1888,4395,-3211
6/27/2025,-840,228,9938,-122,-90,9803,-1097,1660,10778,-670,78,9938,-366,-1879,-1609,-3280,-6990,-4377,-2600,-6014,-3097,-4801,-6896,-7884,1610,1722,-2834,-127,-6896,-7884,-840,228,8244,-122,-90,8109,-1097,1660,9084,-670,1732,4946,-366,-1879,-387,-3280,-7115,-13185,-2600,-9654,-18066,-6910,-30725,-60290,-2025,-7014,-12819,-7070,-30725,-60290,4139,11815,4184,11815,4184,11815,3689,11815,2385,6840,-2970,-1723,-6975,-4098,-4920,-6486,3690,-682,-4920,-6486
6/30/2025,3816,2799,-4565,4206,-973,-4565,165,-1197,-4565,936,1919,-5595,3435,-3691,-6411,4626,5514,-548,10359,-539,-8891,10501,5765,9018,3564,1723,-462,10416,5765,9018,3816,2799,-8117,4206,-973,-8117,165,-1197,-8117,-840,-2249,-3709,3435,4605,1286,4626,5523,-12232,10359,-4245,-24288,13331,-13760,-58200,10359,-3165,-24288,13246,-13940,-58200,2225,-3285,2033,-3285,1987,-3285,2570,-3285,3727,-1050,1321,-5204,-4455,-9000,-4536,-4485,-1035,-1956,-4536,-4485
7/1/2025,3445,4749,5179,3395,4099,5756,3260,5668,6338,2857,4749,5179,5695,8202,16246,4530,5661,11487,4665,5558,12495,45,-4212,-3205,2480,1717,2916,45,-4212,-3502,3445,4749,5631,3395,4099,6411,3260,5668,6381,2607,2860,9184,5695,8495,23401,4530,5360,13786,4665,5962,19228,1940,-1464,-2999,4120,5957,21283,1940,-1464,-3953,9214,8063,9144,8063,7799,8063,8747,4658,7017,30552,2595,19294,3863,22597,-5724,-1800,2663,4833,-5724,-1800
7/2/2025,1518,178,5517,369,1240,5803,291,1749,6014,2241,178,5517,3094,-3205,-4950,2369,6924,3462,7581,14845,208,6663,8679,7997,-1185,-4420,-6985,6663,8679,7997,1518,629,8731,369,1499,9043,291,1541,8969,595,-806,6239,2163,6938,-7477,2369,8114,8129,7581,15901,7854,7555,29768,65745,6113,17081,7854,7555,29768,65745,4034,6929,4009,7539,4241,7539,4034,6929,-5790,-6038,872,1541,942,-3065,5885,2156,-6775,-7705,5885,2156
7/3/2025,2540,2954,4890,2562,3360,6011,1957,3611,5675,2537,2954,4890,445,53,-1938,1880,2990,3415,1810,384,4725,900,6710,7544,2510,-162,-3548,415,6710,7544,2540,2954,4890,2562,3360,6011,1957,3611,5991,2502,3669,4890,445,469,1074,1880,2990,5025,1810,1555,1910,900,2510,5750,1390,485,1910,415,2510,5750,2185,3024,1988,3939,2469,3939,2185,3024,-1275,-3605,-717,-3540,-990,325,2645,4478,-1710,-4400,2645,4478
7/4/2025,220,-685,-2700,220,-685,-2700,220,-685,-2700,-295,-685,-2700,-205,-1072,-2845,-630,-2030,-3025,-125,-1285,-1935,-2370,-2115,-4785,1925,1710,-6605,-2370,-2115,-4785,220,-685,-2700,220,-685,-2700,220,-685,-2700,-295,-1325,-3260,-205,-1072,-2065,-630,-2030,-4345,-125,-1285,-1935,-2370,-6320,-16540,-125,-1285,-1935,-2370,-6320,-16540,-2995,-4870,-2995,-4870,-2995,-4870,-2995,-4870,-2165,-1480,-5295,-7890,-5120,-5485,-6975,-8700,-1025,-6605,-6975,-8700
7/7/2025,-2045,-4755,-6910,-2870,-3625,-6910,-2740,-4520,-6910,-2455,-4755,-6910,-860,-6420,-7377,2665,6860,9407,1880,1998,14028,11077,18519,20131,2070,-1230,-7471,11077,18354,22396,-2045,-5595,-5855,-2870,-4465,-6010,-2740,-4520,-6010,-1885,-6085,-9045,-860,-7460,-12136,2665,6860,13478,1880,1998,14700,11077,29216,70899,3575,1998,17186,11077,28641,72354,-4105,-2050,-4105,-2050,-4105,-2050,-4105,-2050,-5800,-6970,9873,10090,8423,19705,6506,17006,665,-8230,6506,17006
7/8/2025,657,849,-2354,2236,939,-2312,1240,620,-2049,1647,849,-2354,1463,559,4254,3036,2743,5575,5311,6694,14837,11960,6862,-6870,1477,538,2675,11960,7982,-6870,657,849,-971,2236,939,-900,1240,939,-95,32,442,-1010,1463,1307,5019,3036,2743,5957,5311,6694,15440,11960,11117,14195,4709,7009,18152,11960,12237,14195,-4610,-4118,-5850,-4118,-5850,-4118,-4610,-4118,995,2909,-4995,-6085,-945,672,-6457,-7596,-485,2002,-6457,-7596
7/9/2025,660,-613,2119,1045,1387,18,230,-1070,18,-1075,-613,2119,-3347,-4673,-8095,-2847,-3973,-5357,-4282,-4798,-8853,-5175,-2225,-7476,-518,1062,2117,-5175,-2225,-7476,660,-1420,647,1045,580,-1216,230,-1070,-1216,635,250,-2678,-3347,-5961,-10372,-2847,-3973,-7374,-4282,-4798,-13107,-5795,-9254,-10217,-4282,-5379,-13107,-5795,-9254,-10217,-993,-3965,-792,-4550,-1800,-6353,-993,-3965,-3043,-3217,-505,646,-930,-1741,-1955,-2485,2265,2333,-1955,-2485
7/10/2025,-890,2427,1663,-1055,3150,1894,-30,2776,1894,-935,2042,-184,8578,7133,398,1895,-1040,-6921,2765,-4749,-8800,-4445,-6810,-7288,305,-1425,1780,-4445,-6810,-7288,-890,2427,-2686,-1055,3150,-2310,-30,2776,-2310,865,1384,-2200,8578,9640,10246,1895,1215,-7040,4215,-3085,-11005,-4170,-23655,-56475,3560,-3785,-11005,-4170,-23655,-56475,5201,-1930,4124,-1930,4124,-1930,5201,-1930,-1253,-6448,-3990,-6406,-6010,-7942,-6615,-7599,-2060,-1195,-6615,-7599
7/11/2025,25,629,-5050,200,751,-5050,523,-607,-5050,-180,629,-5050,2610,331,416,-1123,-3568,-5839,396,-3835,-6639,4036,-6754,-3045,1019,223,-1103,3836,-6754,-3045,25,629,-7785,200,-966,-7785,523,-607,-7785,995,2106,-1900,2610,1823,6440,-1123,-3685,-9213,396,-3535,-12324,4036,-12846,-35891,-20,-2405,-12324,3836,-12846,-35891,-4005,-7075,-4005,-7075,-4005,-7075,-4005,-7075,2953,4504,-4378,-2740,-4434,-856,-5905,-6915,-506,2968,-5905,-6915
7/14/2025,2175,332,2502,1379,1268,2042,1638,-112,2240,1692,332,2502,1050,-2816,-6536,2007,54,424,1963,3509,2382,1878,-2932,5302,339,-2492,-1964,1668,-2932,5302,2175,332,2233,1379,1181,2919,1638,-112,3257,1903,29,5206,1050,-1190,-5621,2007,54,424,1963,3509,2382,2505,1946,26725,2264,2180,1605,2295,1946,26725,-823,579,-991,579,-1241,-199,-823,579,-6365,-7898,-523,-1008,1671,-7073,-2619,-2081,-125,619,-2619,-2081
7/15/2025,1885,1375,-2828,1975,1050,-2903,1240,906,-2502,1913,1375,-2828,2253,1420,-4157,1230,62,-1800,1533,511,-2119,9312,12357,9768,1567,-44,-3975,9855,11172,9768,1885,1375,-287,1975,1050,-362,1240,906,-1135,2588,-175,-4025,2253,1420,-12264,1230,62,440,1533,511,-2102,9312,14820,33269,1880,-1123,-2994,9855,13520,32279,1030,1012,1030,1012,1030,1012,1030,1012,-999,-75,2890,665,3030,4869,10714,8688,-2412,-5255,9529,8688
7/16/2025,-234,1526,1695,-289,1372,1469,-430,1282,2289,-1404,1526,1695,1344,314,-1462,102,1511,8492,668,1596,3569,435,580,-2580,936,1364,-1056,435,570,-1282,-234,1526,2591,-289,1372,2591,-430,1282,2992,-2295,-2302,-4379,1344,2452,1656,102,1511,8211,668,1596,5448,435,1420,11329,1351,821,2642,435,1410,14098,2682,4626,2517,4626,2557,4611,2682,4626,-511,-2398,2566,3646,4105,4520,2630,-1119,1451,677,2630,-1119
7/17/2025,3360,6837,6190,3770,6942,6190,4045,7025,6190,3265,6257,6190,-2378,-6045,-8185,2065,2778,3582,1895,7098,3283,10208,17628,16093,-1625,-2355,-3422,9698,17628,16093,3360,6873,9636,3770,6978,9636,4045,7430,9636,2298,7465,7823,-1800,-3300,-6938,2065,2778,5215,1895,7098,5055,10208,31715,40360,-70,5993,5055,9698,31715,40360,3931,2407,4128,2407,4383,2407,3931,2407,-6905,-7920,-1507,-3529,-5235,-6085,20645,9819,-6300,-7385,20645,9819
7/18/2025,-375,1816,1342,8,2134,1862,154,2369,1605,-805,4751,1342,3389,8832,15297,3480,11362,17807,4281,10764,10661,319,-2056,-2670,1783,844,2334,319,-2056,-2670,-375,1816,2406,8,2134,3170,154,2369,3122,-805,5476,8986,3389,8832,18298,3480,11362,18941,4281,10764,14084,414,9668,20325,4986,10764,14084,414,9668,20325,-1755,-4485,-1755,-4485,-1755,-4485,-1755,-4485,8630,10990,1975,-552,-3538,-6749,-5490,-5138,-1459,1151,-5490,-5138
7/21/2025,-96,-2208,-724,55,-534,-3040,-461,-1944,-3040,-701,-2788,-724,862,-3753,-7530,-2351,-5442,-6297,-1739,-6822,-6943,-1839,981,7964,-1415,-1221,1884,-2549,576,7964,-96,-2208,-1877,55,-537,-3386,-461,-1947,-3386,9,1651,-3909,862,-3753,-6043,-2351,-6190,-16740,-1739,-4227,-19553,-6348,-25257,-68982,-1174,-4227,-19553,-7158,-25662,-68982,-640,-5740,-2461,-2708,-3976,-2708,-1300,-5740,-838,-2412,-5984,-8504,-4485,-8750,-1892,1962,1895,5005,-1892,1962
