,v0-10,v0-20,v0-40,v1-10,v1-20,v1-40,v2-10,v2-20,v2-40,v3-10,v3-20,v3-40,v4-10,v4-20,v4-40,v5-10,v5-20,v5-40,v6-10,v6-20,v6-40,v7-10,v7-20,v7-40,v8-10,v8-20,v8-40,v9-10,v9-20,v9-40,v0-10-unc,v0-20-unc,v0-40-unc,v1-10-unc,v1-20-unc,v1-40-unc,v2-10-unc,v2-20-unc,v2-40-unc,v3-10-unc,v3-20-unc,v3-40-unc,v4-10-unc,v4-20-unc,v4-40-unc,v5-10-unc,v5-20-unc,v5-40-unc,v6-10-unc,v6-20-unc,v6-40-unc,v7-10-unc,v7-20-unc,v7-40-unc,v8-10-unc,v8-20-unc,v8-40-unc,v9-10-unc,v9-20-unc,v9-40-unc,v0-20-cATM,v0-40-cATM,v1-20-cATM,v1-40-cATM,v2-20-cATM,v2-40-cATM,v3-20-cATM,v3-40-cATM,v4-20-cATM,v4-40-cATM,v5-20-cATM,v5-40-cATM,v6-20-cATM,v6-40-cATM,v7-20-cATM,v7-40-cATM,v8-20-cATM,v8-40-cATM,v9-20-cATM,v9-40-cATM
5/8/2024,2358,3426,5637,1248,5406,5343,31,5760,4203,2725,3710,4732,3517,1843,1092,1680,-296,395,1006,100,-561,1496,-1555,715,2636,-204,-3110,1875,1435,-5214,1400,3426,5637,1248,5406,2923,567,5760,2441,1085,2315,7438,3660,1771,13946,4095,809,9165,2058,2392,14011,4060,9158,6973,925,3625,14380,2210,6949,1627,3002,5309,5371,-1150,3066,5412,3910,-1165,-2379,9212,-1688,750,1287,4048,-4715,-4715,1031,-1733,-4715,-5250
5/9/2024,3891,7703,-908,42,7380,400,2270,6300,-320,1525,-1950,-3397,1836,11076,17935,5765,8175,12444,2818,10272,18870,5491,1181,-820,2452,9182,5685,7111,2056,-1456,4240,6495,5560,2645,7380,-1129,2900,6155,3340,3208,5955,-4015,1836,11076,21281,5765,8175,13106,3362,15364,22336,7225,9739,-13485,2452,15174,20575,8140,4994,-15515,2977,-5771,73,-6300,3117,-4178,-467,-6795,13859,9471,11455,2505,18013,2755,404,-1281,6394,497,404,-3409
5/10/2024,165,-2151,-3248,-1830,-2256,-4377,-1409,-3418,-3566,-595,-461,-5985,3469,616,-2004,5530,3421,-3251,564,2067,-804,3144,8028,-1391,3209,864,-1584,3965,7416,-4854,165,-4566,-3847,-3110,-2256,-4990,-3045,-5056,-5135,-1615,-3156,-6425,3469,288,4201,5530,3785,-5606,-2035,1734,10,4110,9755,-50052,3249,1254,-3337,4330,9403,-53583,248,-4215,255,-5822,-57,-3955,-1570,-3657,-1460,1440,1471,-2405,-2572,-1596,-3464,-3328,754,3933,-3464,-5910
5/13/2024,-1690,-1781,3134,1325,148,1068,700,-603,3519,-400,947,2858,8290,15288,17163,6090,7092,13593,5174,13766,21683,4445,18606,7378,10135,4508,3619,5150,12779,14350,-1690,-1495,10104,1325,64,514,700,-160,7804,-2065,-2105,7174,8290,15288,23425,6410,8804,21824,5561,18201,38423,4445,21555,66782,10135,18201,38423,5470,21610,66782,89,-456,2679,-5268,628,-2750,3960,-4901,19618,14513,14142,168,20665,12995,14143,-1133,14242,440,14143,1408
5/14/2024,660,1525,-452,-270,1625,323,-353,-1808,-452,75,-360,1521,-1270,-2708,-6920,-1115,-3691,-6986,-794,-1535,-8938,850,9077,-867,-1344,-2320,-2485,1385,6398,9722,660,1525,-686,-10,1625,2009,45,35,675,-610,1500,-361,-1270,-185,-7195,-830,-1176,-8491,-275,1968,-3049,1135,11560,27350,-620,1673,-4086,1910,11700,27350,169,-361,1655,3641,178,1311,2891,1558,-3617,-8892,-1885,-4480,-2148,-8417,11350,17792,-6095,-3890,11350,20796
5/15/2024,1886,1391,1081,1235,819,4822,-179,235,2502,2580,915,4381,-1660,-3990,-6480,3485,-3136,-5476,2296,-1990,-8994,3864,13044,6077,-925,-1660,-4655,5369,11462,29582,2160,2069,3023,1509,819,6237,1659,1964,3000,2034,2189,2359,980,-5635,-18395,3485,-1000,-1674,3047,1035,-5288,3401,12149,50749,1965,960,-4758,6499,13603,50749,1850,2594,416,4142,274,3055,643,4291,-4470,-8690,670,-848,1410,-1794,16328,27706,-6295,-3925,16328,25898
5/16/2024,-5,-348,-898,1595,-1378,-3381,4003,-927,-3372,-590,-1056,-3945,655,-3535,-4921,-60,-3736,-4707,-1606,-1930,-6131,-1340,-2711,7840,387,-1795,1535,-1920,-801,7741,-5,-348,-3864,689,-1378,-6996,-151,-553,-7711,-495,-1147,-8646,655,-7895,-14690,-1195,-8085,-9694,-2926,-11510,-17732,1822,-13190,-10121,-1680,-11955,-17732,-4035,-13190,-10121,-1875,-5062,-1651,-4469,-1773,-2323,-2106,-3674,-3548,-8727,-1945,-6906,-6342,-7364,-4160,-5795,-1951,1043,-4160,6731
5/17/2024,830,-610,2250,574,1549,7501,751,2209,726,1474,1651,6726,3110,-1700,-1889,4518,3989,4478,3539,-225,10019,8079,13075,-1351,1440,3043,1347,7255,13248,-1299,830,-526,5265,574,1549,9222,1245,1475,7742,1505,377,5005,2555,-2330,-8091,4518,3114,8993,3524,-1375,16782,7750,13733,92821,5835,-1375,15107,7255,13733,93842,6053,10489,4543,7628,6112,9453,2373,4072,-1685,-5870,6866,19213,10089,12570,13146,-4630,1438,8410,13146,2769
5/20/2024,2197,9142,3770,2150,8972,-2823,4083,11401,2929,455,5203,-3464,247,13903,18822,1657,16504,7624,8055,16408,33679,1691,21831,-1388,165,7743,2979,3962,14728,-4936,2530,9352,7362,4954,8972,-2667,5764,9621,4608,2305,6114,8555,527,14861,25261,1657,16504,11627,7447,26916,34278,2364,28293,-4054,1232,27376,34892,5737,26176,-3328,8637,-2202,9660,-7133,9092,34,9660,-4005,17105,6993,11939,-1703,20629,7401,6137,-5972,6397,615,6137,-5911
5/21/2024,395,-1092,873,-1433,-1732,-651,-2275,-2639,873,-450,-597,-3879,93,-4444,-6924,-370,-2165,-5548,-2000,-1585,-5957,80,961,955,1348,-2395,-4000,-275,1805,105,395,-1092,-2393,-1243,-1732,-524,-1460,-2352,-2018,-450,-1177,-2626,93,-8060,-21593,-170,-2165,-6625,-3737,-7122,-11145,-27,-288,28155,1348,-7452,-11145,10,57,31586,-757,4184,-887,3245,-757,3335,-892,3245,-4405,-8731,-4315,352,-6416,-1737,3170,-3325,-2704,-4680,3170,-3583
5/22/2024,230,1302,-4967,217,740,-4965,125,-70,-2417,-445,-265,-4525,185,-4365,-6960,-1430,-2740,-5995,-1380,-970,-8995,-1450,-5160,-486,-1260,-1860,-4355,-2425,-606,-7460,230,455,-5045,450,740,-3475,-300,-1185,-6160,-365,1480,-5003,185,-5695,-16708,-1970,-5575,-30150,-3450,-8930,-31251,-2456,-15215,-84211,-1035,-9195,-32030,-1425,-15645,-88345,-2905,1461,-3135,2072,196,5072,-1890,135,-4498,-4980,-4500,-2445,-6500,-6000,-6985,-5240,1504,-4355,-6985,-5606
5/23/2024,33,101,-675,1205,415,191,-954,1271,-5491,1715,1807,-2569,1195,3482,-926,2275,-751,4004,3546,5489,103,-355,3384,-610,1495,553,2686,-435,4139,5509,535,850,-1460,1800,415,-664,170,2390,-882,1719,-251,-814,1195,3482,-1216,2275,-751,5321,3546,6663,728,-355,3384,16982,1495,6946,-5,-435,3374,16533,1439,1700,2445,5394,896,2330,2585,5729,4018,-5735,191,6995,4925,4076,3541,4109,4316,7064,3541,10051
5/24/2024,1170,5901,8449,32,4767,4508,2681,5172,9261,975,6885,7117,780,8114,-1927,480,1215,-5934,-980,2675,-3881,3173,-3149,-1224,2485,1129,423,4500,-2272,-5847,1170,5695,8154,882,4767,4815,1387,5172,7924,1000,6382,8627,780,2492,-905,480,1365,-15625,-2048,-436,-10116,4002,-1473,-43811,1455,-1226,-16599,5120,-2920,-48376,4510,9277,5127,8406,4695,4937,4622,9126,5051,3985,-2190,-3366,-461,-2677,-5933,-4511,1898,1458,-5505,-3927
5/27/2024,1980,1644,112,1128,1473,2322,1768,1644,112,1350,720,3687,1670,-1840,-4055,1305,2740,3287,3767,680,6563,2805,12365,1705,1870,-75,-70,4735,8471,6397,1980,1644,5155,2720,1473,7581,2748,1644,5155,2235,2459,4513,1670,890,-1745,1305,2740,4598,3767,7920,6593,2126,12915,34231,1760,7920,6593,5150,12915,34231,1750,336,1038,2324,1750,-209,1038,764,-3884,-7815,-1390,958,-2531,870,29,4264,-1509,-1165,29,4789
5/28/2024,3615,10721,14255,4592,10117,18439,2660,6275,11441,5050,9579,11300,1600,6610,11787,2070,4629,11101,2695,6056,10864,7160,2285,-1418,3565,3082,3791,7370,3370,-4415,3615,10721,10745,3087,10117,11710,2660,6275,8786,3255,10952,8851,1600,8377,28667,2030,5180,25570,3919,5995,23987,7516,-3546,-8564,3565,5695,23615,2775,-5900,-8569,5812,6020,2909,10633,4455,7648,2702,11074,6874,13859,7968,11065,7845,7092,1034,-5751,6205,209,1034,-2056
5/29/2024,298,1946,1228,1026,2090,2460,2069,540,2173,65,3641,2018,2937,4582,9138,2679,4326,12055,1972,3979,3976,-940,-1655,3315,2312,1537,3749,-65,1990,2301,490,1946,1846,1026,2090,2427,2069,540,2319,-435,1926,687,810,6259,-4172,2679,4326,2766,729,5785,-9327,1201,2486,-19982,655,4985,-16482,-975,-3550,-32418,519,3167,-1411,4332,-936,693,-356,2133,8068,-649,4789,4763,9333,-1963,-990,-827,4779,9024,-990,1658
5/30/2024,2559,1439,-1917,1320,347,920,565,1530,-2377,2360,2446,2526,180,-4345,-6945,235,-3855,-6920,1813,-1964,-2533,3391,-120,-2619,188,-2219,-4410,4936,1283,6664,2559,2210,-1402,1320,347,453,565,1371,-2734,2312,2221,8394,180,-5219,-11909,715,-3625,-3146,3585,-1620,-2058,3450,-85,22671,1165,-1885,-4438,4552,580,18881,1636,5897,-118,6979,282,3757,1192,8914,-4297,-8955,-1720,-4475,-3709,-6825,661,17748,-6795,-4080,541,16557
5/31/2024,3282,-1001,2959,1602,3827,8074,364,1005,3876,1742,2793,7708,-180,-3986,-6025,-1120,-1224,16707,130,-1120,12404,1730,-2562,-2120,-297,284,-2221,-939,-2045,-41,3282,3194,-1652,1602,3827,6252,2435,1960,1721,4344,6881,6227,155,-2680,-8724,-1120,-2358,15175,1686,-2920,7688,258,1600,-21379,1457,-3050,4555,-939,-3368,-14989,-506,-540,2280,8217,161,2940,2660,7015,-1965,-7908,-523,-5753,-2386,-2197,-6674,-5513,87,-1997,-6674,-2203
6/3/2024,76,458,2546,-80,1235,3428,101,1909,4617,1265,1013,2741,-115,-4375,-6485,1020,-3170,-6485,-1690,-1110,-8815,2355,-1624,-2975,2115,-2335,-4175,-740,578,-4710,525,1660,4997,275,1235,990,620,735,1187,-20,-683,-6191,-115,-6850,-15930,1020,-2920,-15525,-3755,-4405,-6414,1471,6847,-11199,465,-5186,-11640,240,3834,-12852,1666,5319,3147,3907,1844,4098,1190,4201,-4155,-8500,-3985,-6485,-2510,-8500,-6765,-5540,-4329,-4175,-6765,-7215
6/4/2024,375,-2569,-855,278,-2527,-3537,332,-2326,-1281,765,996,-2883,1470,3602,4424,1560,1834,-298,2248,4713,2077,565,-705,787,1025,2587,1773,520,-458,-3008,565,-3995,-6380,-2100,-2527,-13298,-1185,-1787,-9749,883,-3652,-8752,1470,2869,4529,1560,1834,4669,3314,4326,2386,327,-188,13713,1025,3290,1398,520,360,14529,-3571,-2633,-1746,-5580,-2579,767,-1750,-4805,1852,3376,733,3862,1071,5841,-3143,-624,627,-926,-3143,-80
6/5/2024,430,-199,-558,1320,685,5363,-217,-230,720,1605,3130,5136,-1460,-3876,-6978,-325,-3982,-2511,-1899,-1801,-8031,2366,11803,4238,-1243,-663,-4695,3470,4897,22837,430,1025,1673,1820,685,5929,1458,461,1668,1445,4010,1525,-1075,-12215,-31005,-325,-5717,-3622,256,-6765,-24008,1890,12026,61155,-700,-7120,-23990,4001,12175,61927,1258,948,1089,9398,695,451,1071,8960,-4156,-8536,-4475,-1185,-6077,-4969,13749,27217,-6995,-3608,13749,30881
6/6/2024,1050,-623,-2562,-1048,-636,-1583,-813,1335,-937,846,110,-2283,5329,5785,14009,4419,11114,9078,7817,8018,20521,6226,26840,3047,6974,13591,3493,10266,26308,6892,1050,-623,749,-1048,-636,-2513,-813,1635,5167,706,-1814,1899,5329,8955,16955,5141,11954,12949,7751,12715,32531,6663,26840,47345,6974,11985,32111,10266,26840,47807,2587,-778,1449,-5244,1287,-1102,-790,-5244,5791,11183,1163,6638,8022,17218,2235,-3095,6867,-118,2235,-2620
6/7/2024,485,1597,2072,2522,1890,-1783,1514,2911,-2101,465,1264,1350,1455,2664,4257,195,6120,-1989,-340,3727,3248,-1160,3922,7486,-540,6732,3598,-770,6792,-2375,485,1869,1274,2522,1890,-897,395,2229,-2611,660,2002,1627,1455,3888,8850,195,6120,4112,-495,4890,3801,-785,7765,-27709,-540,4610,3376,1065,3354,-27709,-471,-3611,-1280,-6656,1914,-1625,-990,-6626,1760,3797,4705,-1340,5003,31,4783,-3925,4508,663,4583,-2155
6/10/2024,6245,7412,6650,6101,6185,3928,4521,7065,4745,5060,6908,4866,2715,4896,13434,3300,8737,21788,3746,7888,31073,5058,15277,287,3173,-2130,3690,2195,25459,-4801,6245,6789,9843,7005,6185,5137,5765,6883,8732,5515,6450,5397,2715,7804,32357,3300,10114,31333,4023,24486,42060,6410,20362,12329,3164,25181,43237,5861,19003,10934,5719,4186,4314,1958,5719,2120,4599,1958,4744,8846,13056,12748,16027,12021,3672,-1319,3563,4482,3672,-2335
6/11/2024,-578,-3173,-2228,500,-2950,-2757,305,-3173,-3948,555,-2105,-2346,-560,-1337,-5643,-160,-3105,-6869,472,-1991,-8961,690,503,3624,-1321,-1655,1081,1710,1248,19592,40,-2318,-4404,750,-2950,-4556,755,-2318,-4404,-490,-1985,-4991,-560,-501,-14066,-60,-2660,-8807,569,-2187,-12539,156,463,29481,-1140,-2732,-12879,2455,1105,30466,-157,-4436,-1242,-752,-252,-4915,-1215,344,-4068,-8488,-2625,-1636,-2693,-6763,3641,3715,-1813,-1799,3641,3860
6/12/2024,3575,8836,19728,7100,9345,28233,8445,12455,20480,3545,6330,24698,5115,18869,36997,6845,16922,37709,9030,14702,37291,7095,13514,5487,5336,11745,7588,8640,20615,10580,3575,8485,22680,7100,9345,28623,8445,12455,23430,2155,6675,17497,5115,19721,49293,7960,18572,55646,13705,19203,50085,6249,19518,77584,6064,17658,51510,9205,19826,77584,6659,11695,573,16193,5149,11540,198,13403,18370,35744,20555,41307,23353,42373,15029,3008,9400,12274,14879,11984
6/13/2024,1877,1202,6089,2941,2307,4436,2781,1229,2639,700,1200,5514,713,-3682,-5099,247,-1856,-5903,-1802,-990,-7552,2898,3999,3034,1421,-442,3414,5037,-4271,-5098,2270,3200,9100,2941,2307,6127,2172,2277,6100,2065,3580,4533,713,-7087,-12565,247,1211,-7317,-3900,-6182,-12202,3815,4486,-4041,648,-4417,-12517,5037,3166,-2803,1358,11346,1344,-430,895,9652,1334,-430,-3010,-4907,1185,-3763,-6472,-4913,-3467,-3143,419,2563,-3467,-5322
6/14/2024,-814,-2223,-2470,-1303,-1285,-3484,-1303,-2566,-3212,-305,-182,-2129,1005,825,-4688,620,2990,-2860,598,682,2419,1280,9058,1686,1285,-1980,977,1665,6459,7085,140,-2223,-2481,-1303,-1285,-3617,-1303,-2549,-3635,-1025,-2588,-4158,1005,-245,-9148,850,3318,1069,68,1430,1586,968,8734,39802,1285,1430,1586,1815,8992,40542,-283,-2842,625,-1400,-562,-1201,2059,-1474,-511,-4792,4785,1639,2176,854,15842,7105,-2254,710,15842,7438
6/17/2024,2775,1169,1738,2980,428,5743,2062,172,2423,3545,1261,5393,-1925,-3950,-6965,675,-2995,-6240,274,-1785,-8971,5245,-1490,-2925,90,-2065,-3930,4925,1021,-6985,2775,1698,3937,2980,428,7569,2620,1050,5010,3688,4805,6796,-1540,-5780,-11550,325,-3435,-7695,1353,-6820,-18736,4026,-2211,-21453,1085,-7245,-18070,5825,-850,-19926,303,4294,396,6725,-1308,3818,292,6043,-3855,-8077,-4170,-2921,-6184,-8491,-205,-6915,-1732,-4820,-205,-5494
6/18/2024,2260,2449,3988,1908,10951,-117,303,3239,2639,2190,10381,-1408,3620,7011,12900,2550,4694,7546,2630,15397,7404,3806,6305,-509,3383,1438,7946,1925,4929,-2125,2385,2157,2714,1908,10951,-2996,253,3621,1799,1178,7860,2522,3620,7819,22692,2550,5357,10962,3523,17895,20466,3588,6565,-18458,3975,18226,21026,1975,6375,-21086,3560,-281,6143,-4005,1920,-401,6438,-2525,7746,9731,1707,-4640,3576,-4635,-4505,-2823,3506,3484,-4505,-4092
6/19/2024,690,45,3950,1425,870,3075,1425,870,3035,850,655,3075,2330,1940,7085,1325,2050,8326,5670,3550,14672,2255,6830,3545,2115,660,2420,3620,5445,10828,690,45,3075,1425,870,3075,1425,870,3075,655,45,3075,2330,1515,7285,1325,1525,10778,5670,5560,15155,2850,6830,21725,3405,5560,15155,3620,6830,21725,-3430,-1774,-3430,-3505,-3430,-1774,-2820,-3505,1775,1390,2165,2130,495,790,-1065,-1920,630,1315,-1065,-1920
6/20/2024,1250,4451,8694,2168,3781,6296,463,3481,2622,-710,2783,1477,-585,-3635,-6440,2920,6770,12650,3194,-1815,3354,7420,24087,3598,1805,1418,-4505,9300,21717,47372,1250,4451,1675,2168,3781,3567,596,3315,5415,2695,1121,1525,285,2178,1681,2920,6770,12964,3809,6449,13502,7420,22360,52324,1930,5709,12409,9300,22272,45449,5200,5904,3798,2263,3498,2400,2473,572,-2122,-8638,3780,16604,9064,12827,11633,35194,3939,-4050,11628,36750
6/21/2024,4637,5491,3855,4191,6829,287,3232,4863,-654,3915,6126,-2537,5177,12322,14172,6980,9335,4793,7966,5830,26918,6595,940,2333,3258,7685,6217,7221,3760,5864,4006,5322,3884,4191,6829,440,3599,5118,4524,4625,5811,1840,5177,10379,19963,7732,13091,13918,8571,17071,22973,9541,9124,-1861,3680,17071,23732,9448,9666,-1251,3268,-3419,2204,-3522,2428,-1640,-164,-5978,9078,20796,-2445,567,5055,12259,1611,-5315,8283,10615,1606,-148
6/24/2024,212,345,-2541,605,-1478,613,-31,-1096,-3570,500,1031,818,805,1395,-5142,1603,1897,4235,1994,2919,-63,3632,7017,4718,1560,2603,-739,5087,3244,12919,595,840,-2685,905,-1478,1923,895,-232,-651,515,-474,-352,805,2214,-1889,1603,1897,6885,3185,3505,291,3829,6056,44220,1560,3817,4088,5087,7152,40799,-1120,349,-320,1410,-2540,3239,-446,4072,3178,981,4133,11643,6257,5980,7955,25341,-466,2411,7945,24569
6/25/2024,1600,1957,2714,-560,1338,4658,-704,194,1221,-540,989,3326,2248,-1900,-4572,1910,3139,5165,2334,-1722,6702,1665,8787,7535,2538,4088,-1123,2715,4951,18016,1105,2399,4881,-285,1338,4698,-145,520,3021,-585,705,3529,2248,4816,-1901,1910,3139,6560,2899,5220,15331,303,8407,61166,2803,4983,17523,2348,9876,61915,1506,5899,517,3820,-487,6025,442,3820,-1862,-4023,1900,5542,2936,7235,12844,17843,-771,-648,12844,16828
6/26/2024,1309,3709,-657,2265,1549,-1559,1925,3374,1271,335,1703,-875,2762,7105,24275,3037,4740,6207,5920,1099,19951,1357,3272,-2946,3087,2380,2509,1130,3987,-1608,1590,1832,4597,2785,1549,-1795,2195,1864,2069,1615,852,2747,2762,7105,26335,3037,4943,10433,5920,8458,22775,1490,4401,3648,2480,7948,23297,2785,3739,4881,4647,4142,1985,6282,1768,3905,4875,6282,7819,12729,1399,439,5884,5013,-2670,-4976,2897,2570,-1770,-3481
6/27/2024,927,1124,-16,-325,1321,-3749,1474,3753,-2003,30,-1460,-7940,2464,16562,16224,730,5137,-4631,1112,9221,535,1526,-5538,-1540,1645,10580,-1965,1235,-2852,-7021,839,-945,-3878,-500,1321,-8760,1300,1463,-5468,567,-1672,-2991,2464,17858,24271,1495,5137,-3273,2189,16149,-4944,1766,-4989,-51865,1645,15064,-5474,1166,-5885,-51025,1488,-6724,-1140,-7510,114,-4273,-1330,-5377,16697,29899,1253,-750,10687,10948,-6770,-6713,1415,8053,-6770,-7140
6/28/2024,-8,3127,1901,942,1615,4889,-355,2816,-1939,430,4907,5080,1210,-3675,-5449,1341,2752,-6399,-1518,-1878,-8043,-1215,-6210,2841,324,-1833,210,-2285,-2315,106,85,3496,1901,942,1615,4889,399,3471,3937,710,2677,2213,1210,-4970,-16133,1341,2752,-5328,-1061,657,-17081,1631,5756,31076,251,57,-16883,5206,3174,27352,2025,5930,4323,10097,4661,8535,1548,12537,-3695,-7245,-1357,5674,2775,-8244,-1485,34910,-1510,-5265,-1485,23292
7/1/2024,-887,-1222,1585,990,-866,2814,-330,-1440,-2350,505,1034,2795,1060,-987,-2936,-1135,-2546,-6540,930,-1939,-3125,380,-833,4233,664,-2040,-1975,35,1444,-2225,725,561,1783,990,-866,-68,535,-945,1298,1099,14,1557,1060,-900,-6923,-540,-2371,-903,1059,-1823,-5438,-365,-640,18977,704,-2961,-5183,-91,-484,20316,152,-648,-381,-63,-1826,-3682,-146,3610,421,-3579,-4005,-6860,-2450,-4806,322,-6206,-2520,2660,322,-3700
7/2/2024,-79,-1100,-3099,1045,-1235,-1339,-554,-2510,-1621,330,2747,596,941,-2394,-6907,1955,4415,1658,-1113,-1960,-6403,1121,14156,12267,2160,-2371,-2514,3925,10098,22272,290,-645,-1394,1045,-1235,1030,230,-550,-835,275,-195,-1671,941,-553,-19097,1955,4415,2191,-646,3958,-10607,1121,14730,59154,2160,3043,-7262,3925,14969,59154,-2335,-4799,790,4099,-473,-4620,126,3841,-4430,-8745,2820,3272,-2081,-7156,16476,27931,-1230,-5475,16476,29261
7/3/2024,1630,2058,3780,2770,3943,5230,1758,2836,4206,2130,3485,5709,1385,-4495,-4175,1385,2370,-4695,-745,-1125,-8990,3265,6613,453,3035,-2250,-4715,5446,9134,7677,1630,3355,4086,2770,3943,6533,2842,3423,4631,1865,4185,2586,1385,-10145,-20510,1385,2370,-3620,175,-5410,-6915,3265,6184,25449,3035,-5385,-6915,5446,6613,28239,3098,4792,4042,6979,3507,2451,3133,6979,-3890,-7785,-3270,-6360,-6374,-8500,5461,13582,-6740,-3965,5461,13571
7/4/2024,1925,4520,7021,4135,5224,8053,4480,5314,8053,1920,2680,9695,1575,6890,8780,2340,6635,13125,8350,8265,20645,3745,6370,2995,2605,2080,1175,4520,4670,6435,1925,4520,10213,4480,5224,10213,4480,6124,10213,1720,4170,10213,1540,8205,11200,2420,7490,14775,8785,14775,22790,4745,18345,39010,3095,14775,22790,6655,18345,39010,-1957,-2162,-1235,-3570,-1957,-2162,-200,-2435,3700,4125,1775,2355,940,2105,-3370,-2095,-530,-170,-3370,-2095
7/5/2024,250,-611,836,425,-582,2717,-1079,-1768,1303,930,-768,2985,2315,-2640,-6915,2220,-3230,-1933,1015,-1455,-8392,5455,12788,2368,4540,-2085,-4660,6305,9484,15820,250,227,1779,782,-582,3963,741,-133,1734,555,278,2117,2315,-1483,-14462,2185,495,-2097,1505,2384,-86,5230,12620,42689,4540,1854,572,6445,12788,46492,221,2587,2287,6517,-50,2582,1610,5884,-3860,-7385,-2437,-2340,-4387,-8355,7547,13125,-2266,-3975,7547,21250
7/8/2024,1361,2700,-1609,-363,1834,-3884,-918,-1415,-2611,965,1592,-4980,955,3730,21776,928,2276,11554,2963,3698,22919,3477,-458,-2140,3684,-847,7914,1427,3119,-6194,160,2700,-669,-363,1834,-4646,-918,-1275,-3320,75,1541,1069,955,4725,32360,180,1365,16183,3174,3932,32599,3608,67,-3426,3839,3910,32599,2617,-2595,-3426,-1133,-5734,-2720,-6790,-1244,-2988,-2641,-6070,9199,23962,1566,6467,6406,16306,-6897,-4165,6714,11206,-6897,-3175
7/9/2024,344,2315,-825,150,2547,2672,-71,1634,-712,495,1685,2709,1501,-3835,-6665,335,-2580,-4817,-1295,-1825,-2933,2119,-4323,-943,3150,2860,-3515,1066,-1828,-4163,550,2998,7450,150,2301,4397,135,2288,7300,60,1910,6180,2940,-3188,-5862,335,-4485,533,-1356,-2590,-1394,2119,-5744,14607,3150,-2890,-1080,1091,-8668,17979,856,4915,1078,2912,-296,3620,1078,2912,-3855,-8850,-1000,4795,3796,10543,723,-6863,-2554,1440,723,-6635
7/10/2024,545,1630,-103,20,735,-4085,-500,-420,-1921,55,-240,1584,-165,-4025,-3267,-585,-3916,-4384,-1966,-1219,-1550,2202,5985,5468,385,-517,-2128,2085,5117,-40,545,1630,3820,270,735,5038,325,1085,2030,214,-152,4229,-165,-6155,-16259,-410,-3630,-7016,-1771,-3205,-1996,2296,6255,37152,260,-3205,-2106,2725,6493,37623,-652,1635,630,5537,829,-715,-160,-1826,-4195,-5486,-4405,-2670,-5148,-3140,7439,12678,-1499,-1449,7439,14971
7/11/2024,1415,1855,820,2758,3305,1447,2381,3568,-1715,1910,1065,2019,1740,-4365,-6510,2410,-3460,-6987,2327,-615,-8894,5564,7007,-1185,4415,1065,-4195,7132,6847,19523,1415,1855,1361,2758,3305,1549,2357,3318,-1095,2560,2578,2971,1740,-2370,-9740,2410,-440,885,4180,3905,-860,5564,5711,40795,4455,3590,735,7132,6847,40236,-378,-632,-1524,2281,-3007,-295,-1584,2136,-4115,-8415,-1305,1107,1518,-8264,13592,23881,-6130,-4075,13592,29700
7/12/2024,3429,6917,2541,5824,1500,10180,7373,4523,4415,3835,3670,10398,1105,1914,487,725,-435,-3199,8719,2136,2743,2005,-2069,2267,3005,2262,-1687,5265,-1641,-1982,2935,4125,8185,5412,1500,12320,5212,3090,7803,4461,4139,9551,1105,92,6033,300,-975,-3286,8226,-1120,2274,2408,476,-251,3005,-1165,1381,5265,-3060,-296,7251,9213,105,19579,1671,9521,1890,11549,-259,-426,-1730,-4936,1411,7158,-5854,7071,3183,39,-5854,7925
7/15/2024,2925,5767,14082,3703,7310,15750,6313,7755,15766,3282,6802,18748,1705,4520,7400,1510,4048,4572,230,2220,9553,475,7781,-1041,1661,3625,177,-560,9796,-5801,2925,4968,14126,3703,7310,17347,5925,8817,15526,2717,6455,14381,1705,5802,11743,1275,4048,17107,2080,8452,17298,3185,9544,35095,1861,7307,16395,1315,8125,38024,7846,8617,8031,10174,5809,10686,7225,10805,4538,12931,7328,24273,8233,1318,10036,-5005,1054,386,9896,-7427
7/16/2024,156,-330,-2328,-653,190,839,-781,-2707,-2830,-580,3851,-1668,625,1501,530,770,171,-4784,3361,1927,3829,1355,2894,-1199,915,3072,3315,510,5198,-3372,725,545,-3205,-653,190,-4745,-1497,-3625,-4460,475,1436,-4666,625,1501,-601,770,171,-8197,1980,3631,-5650,1355,3238,-15414,915,3043,-4189,510,2894,-17298,-1006,-3847,400,-3088,-2302,-32,1148,-1313,80,-2104,-473,3542,-676,-166,-2480,-3877,-196,2745,-2480,3048
7/17/2024,1392,3160,262,3382,2643,2243,2284,1484,617,1192,1473,2893,1113,-3798,-5925,2802,1178,-293,4006,699,1457,5163,13838,-1212,2183,-314,207,8053,13350,23687,1392,2615,2559,3382,2643,3593,3140,2787,1192,849,1568,1602,1113,-367,-2535,2802,1178,844,5529,3523,4497,4891,11961,54107,2183,2968,4496,8198,13838,54333,5001,2121,4971,3629,4422,1208,4870,3640,2512,-3849,6000,-1135,4369,12803,19542,21662,-1489,-402,19542,26901
