,v0-10,v0-20,v0-40,v1-10,v1-20,v1-40,v2-10,v2-20,v2-40,v3-10,v3-20,v3-40,v4-10,v4-20,v4-40,v5-10,v5-20,v5-40,v6-10,v6-20,v6-40,v7-10,v7-20,v7-40,v8-10,v8-20,v8-40,v9-10,v9-20,v9-40,v0-10-unc,v0-20-unc,v0-40-unc,v1-10-unc,v1-20-unc,v1-40-unc,v2-10-unc,v2-20-unc,v2-40-unc,v3-10-unc,v3-20-unc,v3-40-unc,v4-10-unc,v4-20-unc,v4-40-unc,v5-10-unc,v5-20-unc,v5-40-unc,v6-10-unc,v6-20-unc,v6-40-unc,v7-10-unc,v7-20-unc,v7-40-unc,v8-10-unc,v8-20-unc,v8-40-unc,v9-10-unc,v9-20-unc,v9-40-unc,v0-20-cATM,v0-40-cATM,v1-20-cATM,v1-40-cATM,v2-20-cATM,v2-40-cATM,v3-20-cATM,v3-40-cATM,v4-20-cATM,v4-40-cATM,v5-20-cATM,v5-40-cATM,v6-20-cATM,v6-40-cATM,v7-20-cATM,v7-40-cATM,v8-20-cATM,v8-40-cATM,v9-20-cATM,v9-40-cATM
7/7/2025,-2220,-4755,-6910,-2975,-3625,-6910,-2745,-4605,-6910,-2630,-1610,-6910,-860,-6420,-7377,2460,7260,9407,2380,2458,14028,2876,18601,20131,2905,6382,-7471,9702,21821,14194,-2220,-5595,-5855,-2975,-4465,-6010,-2745,-4520,-6010,-2310,-6085,-9045,-860,-7460,-12136,2460,6725,13478,2380,2458,14700,9702,29837,70899,4075,2458,17186,9702,29262,72354,-2220,-2050,-2220,-2050,-2220,-2050,-2220,-2050,-5800,-6970,9873,10090,9387,19705,8343,17006,625,-8230,11927,21089
7/8/2025,725,849,-2354,2195,939,-2312,1020,4447,-2049,1345,2555,-2354,2138,559,4254,4532,4032,5575,5586,6694,14747,10517,6195,-6870,1477,1595,9069,13580,9456,-6870,725,849,-971,2195,939,-900,1020,939,-95,100,1980,-1010,2138,1307,5019,4532,2743,5957,5586,6694,15350,13580,12451,14195,5509,7009,18062,13580,13571,14195,-4610,-4118,-5850,-4118,-5850,-4118,-4610,-4118,995,2909,-4900,-2481,1320,672,-6457,-7596,7525,4881,-6575,-5564
7/9/2025,660,337,2119,1045,2337,18,230,-810,18,-305,-520,2119,-3147,-4453,-8095,-2847,-3347,-4429,-4082,-4968,-8853,-995,-2995,-7476,-318,311,1182,-5175,721,-5478,660,-1195,647,1045,805,-1216,230,-845,-1216,210,-550,-2678,-3147,-5741,-10107,-2847,-3753,-5499,-4082,-4968,-12842,-5280,-6179,-10217,-4082,-5549,-12842,-5280,-6179,-10217,-993,-3965,-792,-4550,-1800,-6353,-993,-3965,-3043,-3217,-335,646,-810,-1741,-1955,-2485,1745,1593,-1895,-2970
7/10/2025,-740,3732,1663,-850,4455,1894,115,4104,1894,-785,4168,-184,8963,7133,398,1895,-2850,-6921,3476,-4749,-8800,-50,-6810,-7288,305,-698,-2167,-4445,-5673,-7288,-740,3732,-2686,-850,4455,-2310,115,2776,-2310,785,2689,-2200,8963,9640,10246,1895,1720,-7040,4950,-3085,-11005,-4170,-23655,-56475,4600,-3785,-11005,-4170,-23655,-56475,5201,-1930,4124,-1930,4124,-1930,5201,-1930,-1253,-6453,-3990,-7873,-6010,-7942,-6615,-7599,1850,-2874,-6290,-7599
7/11/2025,310,1499,-5050,200,-96,-5050,523,2696,-5050,-145,2977,-5050,2610,331,416,347,-355,-5839,241,-3835,-6639,-575,-6324,-3045,1019,1073,-1244,3836,-3892,-4082,310,1499,-7785,200,-96,-7785,523,-607,-7785,1615,2537,-1900,2610,1823,6440,347,-3685,-9213,241,-3535,-12324,4036,-5689,-35891,-1058,-2405,-12324,3836,-5689,-35891,-4005,-7075,-4005,-7075,-4005,-7075,-4005,-7075,5213,4504,-4325,-2740,-2056,-856,-5905,-6915,3779,4598,-5021,-5604
7/14/2025,2175,332,2502,1379,1268,2042,1638,2218,2240,1692,629,2502,1050,-2816,-6331,2342,4120,654,2203,3509,2587,934,-3327,5760,339,-2492,-2854,1668,-3498,5760,2175,332,2233,1379,1181,2919,1638,-112,3257,1903,29,5206,1050,-220,-5416,2342,2574,654,2203,3509,2587,2505,2288,29338,2504,2180,1605,2295,2288,29338,-823,579,-991,579,-1241,-199,-823,579,-6365,-7898,-523,-1008,1671,-6288,-2619,-2081,-4194,194,-1972,-2081
7/15/2025,2008,1375,-2828,2245,1050,-2903,1510,1901,-1507,2485,2848,-2828,3067,1420,-4157,1295,919,-1800,1383,511,-2119,6975,12357,9768,1417,-175,-3975,9240,11330,9768,2008,1375,-1033,2245,1050,-1108,1510,1176,-1135,3160,-345,-4950,3067,1420,-12264,1295,1125,440,1383,511,-2102,8266,14820,33269,1730,-1123,-2994,9240,13520,32279,1030,1012,1030,1012,1030,1012,1030,1012,-24,-75,3005,665,3030,4869,14137,8688,2075,-5255,9608,26487
7/16/2025,-9,1526,1695,-64,1372,1469,-205,-632,2289,-904,486,1695,1409,934,-1272,102,2333,8492,1043,1446,3759,-995,580,-2580,1266,638,-1267,435,740,-3287,-9,1526,2591,-64,1372,2591,-205,1282,2992,-1795,-2302,-4379,1409,2452,1846,102,1511,8211,1043,1446,5638,435,1420,11329,1726,510,2832,435,1410,14098,2682,4626,2517,4626,2557,4611,2682,4626,-511,-2398,2566,3646,4105,4520,2630,-1119,-2425,-498,-1590,-1082
7/17/2025,4190,7727,6190,4600,7832,6190,4875,9764,6190,4095,7748,6190,-2378,-6045,-8185,4560,5448,3582,2790,7331,3283,5142,17628,16093,-1490,-5020,-3627,9698,17924,16093,4190,7763,9615,4600,7868,9615,4875,8320,9615,3225,7728,7823,-1800,-3300,-6938,4560,2778,5215,2790,7331,5055,10208,30890,40360,1385,6226,5055,9698,30890,40360,3931,2407,4128,2407,4383,2407,3931,2407,-6905,-7920,-1247,-3529,-4540,-4600,20645,9819,-6640,-7615,27788,7614
7/18/2025,-375,1816,1342,8,2134,1862,154,9589,1605,-300,4751,1342,3389,8832,15947,4120,11671,19187,4281,12764,10661,-535,-2056,-2670,1783,492,2143,148,-257,-4214,-375,1816,2406,8,2134,3170,154,2369,3122,-300,5866,8986,3389,8832,18948,4120,10694,20321,4281,12764,14084,330,9178,20325,4871,12764,14084,330,9178,20325,-560,-4485,-560,-4485,-1640,-4485,-560,-4485,12214,10990,1737,-552,-3353,-6749,-5490,-5138,5041,913,-6570,-5715
7/21/2025,174,-1978,-724,325,-304,-3040,-436,732,-3040,1769,-1443,-724,862,-2798,-7530,-2351,-1578,-6297,-2294,-6822,-6943,-795,376,7964,-1415,-1221,409,-2924,-445,7964,174,-1978,-1877,325,-307,-3386,-436,-1882,-3386,1769,1246,-3909,862,-2798,-6043,-2351,-6190,-16740,-2294,-4227,-19553,-6053,-25862,-67062,-1729,-4227,-19553,-6758,-26267,-67862,-640,-5740,-2461,-2708,-3976,-2708,-1300,-5740,-838,-2412,-5984,-8504,-4485,-8750,-1892,1962,297,3555,-2493,2304
7/22/2025,-830,-2012,-2919,-1620,-1338,133,-767,640,-2254,-215,-3272,-2919,659,1522,-1430,874,4853,-5493,4194,-2374,-7184,-720,-6641,-2329,3785,-426,-5101,-2186,-1570,-1772,-830,-2012,-2665,-1620,-1338,1033,-767,-289,-545,690,-1305,1314,659,1704,264,874,-2794,-7616,4194,-2060,-11035,-2186,-2281,-31400,4394,-1365,-11035,-2186,-2281,-31400,3140,952,3228,952,3228,952,3140,952,-2088,-2065,-6360,-7805,-6895,-7680,-6120,-5994,-5581,-7765,-6014,-6240
7/23/2025,1900,148,748,1550,148,748,870,-1737,748,2469,2405,748,-2845,-5037,-8151,-2670,-370,-5605,-3686,-5427,-7610,-990,-3327,-3379,-2534,-2497,-5486,-2470,1295,-3379,1900,148,801,1550,148,801,870,243,801,2349,78,-1842,-2845,-5505,-14612,-2670,-2602,-11252,-3669,-2532,-12792,-1870,-447,-11202,-3669,-1897,-12792,-1870,-447,-11202,-520,-212,-520,-212,-425,-212,-520,-212,-6635,-8930,-6255,-5844,-6395,-8940,-5480,-6950,-6850,-7610,-5654,-6975
7/24/2025,2325,6006,4754,2325,7006,4754,3185,8329,4754,2310,8745,4754,4303,9539,16570,4785,9453,15856,3473,3620,9739,495,-1556,-7557,578,4698,-14,2239,-3922,-7557,2325,7170,6840,2325,8170,6840,3185,8170,6840,5600,9880,13042,4303,9834,21001,4785,5950,16698,3473,3620,9398,1569,-9592,-30942,2723,3283,9107,2239,-9592,-30942,-1505,-5550,-1505,-5550,-485,-5550,-1505,-5550,5576,11570,950,2745,446,2985,-5559,-8712,4395,3760,-6608,-8712
7/25/2025,976,1063,4283,1300,1452,4283,1560,2613,4283,731,1063,4283,3256,2006,-3130,795,2430,-6785,3657,6942,12108,-515,-4508,-6875,1541,3504,5401,-1439,-4518,-6875,976,1063,4242,1300,1452,4242,1560,2627,4242,315,-110,9509,3256,3393,691,795,409,-10023,3657,6942,13369,81,-2103,-6796,3334,6942,13369,-139,-2103,-6796,7323,8957,7323,8957,6163,8957,7323,8957,-6390,-7715,-477,-3933,-1966,-6280,-295,-6170,-4388,5054,-4042,-6170
7/28/2025,5511,8898,1801,4839,4864,616,2874,10012,616,3790,8378,1801,5040,12438,10338,5198,12579,12232,9807,22262,14676,1634,-1032,-7487,3204,4785,3018,-1236,-628,-7487,5511,8898,3155,4839,4864,1970,2874,3519,1970,6090,5521,13514,5040,17100,24985,5198,17312,12656,9807,22262,17731,-528,4018,-13279,8610,22262,17731,-1236,4018,-13279,-2198,-3727,-2198,-3727,-2198,-3727,-2198,-3727,11820,7507,11024,-653,2279,-3550,-5384,-8406,8312,1025,-4675,-8905
7/29/2025,1770,2611,6158,1850,2494,5327,2254,1191,6595,1338,3085,6158,-3150,-6825,-7900,660,-899,-2618,11,-1640,-7673,5100,16752,29273,-3755,515,-8085,11501,15299,29273,1770,2611,5925,1850,2366,5751,2254,2384,7293,938,-39,3289,-3150,-11180,-28525,660,-292,91,11,-1224,-5729,11501,25600,62622,501,-1591,-6889,11501,25600,63447,3984,-2121,3354,-2121,2171,-2246,3324,-2121,-6985,-7879,2060,5577,-608,2856,15247,24271,-894,-8005,16044,32565
7/30/2025,4113,8322,10601,4290,9542,10526,4925,6068,9431,3098,4400,10551,5715,13524,22674,5562,5901,9042,7755,8925,8124,3600,9205,2915,4408,1884,10417,7010,4280,1727,4113,8322,10674,4290,9542,10599,4925,10492,9504,2048,3240,14216,5715,13524,24004,5562,5901,7784,7755,8925,6748,8450,10694,-41154,6528,9695,7388,8410,10439,-39009,9142,11945,9057,11945,9057,10895,9472,12450,12000,37466,6817,16872,7876,19655,163,-1825,3975,12754,2623,2693
7/31/2025,1625,2215,7019,1345,2390,6969,1525,1785,7458,1235,505,7019,-636,-2907,-8570,3438,3858,13648,2973,5866,10628,9960,22873,48585,965,4266,177,13065,15576,43005,1625,2215,8568,1345,2390,8518,1525,2111,8517,1330,1025,7748,-636,-2907,-9904,3438,4709,14067,2973,5866,10628,13065,23303,63662,3013,4425,11158,13065,23198,63812,6294,11041,6634,10956,6534,10956,6359,10889,-4274,-7985,8174,15501,8656,11107,29832,59951,487,5167,20750,57062
8/1/2025,2705,-1140,-629,3025,791,6258,1338,1140,3907,2043,544,-629,6511,10501,27197,9021,8069,17175,6614,7967,26828,4439,17663,8520,4609,6385,18518,9306,18778,15015,2705,-680,685,3025,498,2873,1338,978,-416,560,-955,-1585,6511,10501,27923,9021,11845,19803,6784,12423,33642,9326,19101,26326,5929,10928,31747,9306,18776,28721,3110,7155,1357,9095,5395,6535,2960,7155,9792,27931,11898,20386,6865,26943,10966,10361,7460,1458,7625,12138
8/4/2025,287,-1158,-2205,292,-1420,-2240,362,-3,-2129,-1534,-422,-2205,3690,3877,-79,3538,4831,6583,5463,5627,3032,952,5788,8233,2530,1032,1433,5107,6714,6121,287,-1158,-2205,292,-1420,-2240,362,-1445,-2444,947,722,-3313,3690,3877,-899,3538,7883,12279,5463,6604,11335,6749,18745,55507,4728,6604,11335,6749,18745,55507,-1865,-3702,-1865,-3702,-795,-3707,-1865,-3702,387,1229,4969,9532,5849,9059,6776,12103,2280,1314,4430,12809
8/5/2025,179,-1966,-3681,434,-1196,-3675,214,1590,-3916,1010,871,-3681,5141,4521,3202,7109,6158,11411,5033,8889,8549,6812,19479,41993,2574,4290,1779,7436,14038,34595,179,-1966,-3661,434,-1196,-4032,214,-1361,-3927,1080,-2446,-1201,5141,4521,3665,7109,6303,10696,5033,8889,12630,7436,23968,60953,4249,8411,8325,7436,23155,59938,-2304,-2653,-2399,-1588,-1864,-1588,-2304,-2653,5531,8506,8124,12176,11493,14938,24938,40373,2135,745,23428,37971
8/6/2025,1960,3595,4876,2025,3888,4936,1831,3596,4965,1660,2271,4876,-2975,-5202,-8150,1405,365,-5554,1514,-578,-7387,9868,9407,15795,-2743,-6860,-1319,13770,7837,14615,1960,3595,6276,2025,3888,6553,1831,3708,6688,1660,2722,718,-1900,-6574,-16320,1405,1501,-2840,1514,3,-3830,13993,12378,40212,1160,-525,-4189,13993,12378,40212,4239,8073,4398,8261,4119,6635,7054,8073,-6575,-8835,1090,-429,-2886,-5791,15266,26472,-6570,-348,12857,15503
8/7/2025,440,1301,6355,445,1366,3261,1055,2956,6630,155,1870,6355,-5575,-6505,-8905,-2655,-3635,-8055,-1575,-4905,-8880,678,9951,14626,-2865,-1198,-8905,3925,10262,16574,440,1785,6904,445,1850,8209,1055,4440,10959,-1430,-3225,-2345,-4750,-9150,-18520,-2655,-4675,-9735,-1575,-7125,-7245,3355,12130,38233,-1775,-7750,-5870,3925,11325,35163,4360,13595,5290,13595,5290,13595,3815,13595,-6195,-8455,-1256,575,2580,-7975,10109,4005,-2825,-8455,6143,22065
8/8/2025,4447,2176,-1205,1683,1735,468,2106,625,-1173,2392,-758,-1205,5915,10044,4540,5381,12026,7657,7102,8349,6616,2101,7758,5691,3948,1992,1891,6005,9373,5691,4447,2176,-802,1683,1735,-848,2106,2313,-728,2087,3529,-366,5915,10044,2152,5381,11152,10156,7102,9711,15032,6938,22906,52586,6391,8978,15032,6528,22906,52586,245,1738,1000,1738,1000,1738,245,1738,-2078,-3698,4788,2323,3292,4318,8182,4777,-330,4691,2324,4342
8/11/2025,965,-507,2433,773,-517,2433,163,1903,2433,465,2566,2433,-1683,-5604,-8800,-2445,1348,-1839,-1894,-2853,-8992,2605,-1783,6030,-338,-3975,-49,3275,5867,7212,965,-507,1715,773,-517,1715,163,-780,1715,2198,4197,6238,-1683,-5604,-18341,-2445,-2964,-7651,-1894,-2611,-11303,3721,1095,-12520,-830,-3171,-12303,3326,695,-14420,975,491,975,491,975,491,975,491,-6510,-8998,-7000,-8997,-3684,-8996,-7000,-8998,-5955,-3709,-6995,10352
8/12/2025,400,-461,2127,311,-443,2127,528,-2132,2391,150,-384,2127,-78,-5843,-8881,-407,-915,783,1105,2285,-2469,2895,9914,20338,-453,-972,554,8994,6952,22540,400,916,3912,311,612,3912,528,796,3957,-449,-2451,-781,-787,-10068,-17535,-407,825,1728,1105,2285,-1324,8994,29472,70147,494,2785,-1324,8994,29472,70147,2572,5348,2663,5348,2701,5957,2572,5348,-6070,-8089,2430,4125,2371,5653,13266,25073,-1010,661,17008,23712
8/13/2025,-165,-688,917,-893,794,2589,838,1310,-491,799,1643,917,5906,8778,-3881,6385,6724,5388,8918,11374,3824,7637,1112,-4730,1265,283,6744,5985,9373,-6179,-165,-688,1804,-893,794,2872,838,1319,561,119,52,-345,5906,10093,2193,6385,11662,5047,8918,11374,-2553,5985,9896,-13860,8591,11979,-248,5985,9896,-13860,2380,1728,2380,1728,2216,1728,2380,1728,-447,-2692,-992,-2432,-5014,-4479,-4457,-3907,-774,-655,753,-3752
8/14/2025,-910,800,-4940,-1133,1571,-944,-1163,1702,-2041,-560,4098,-4940,2833,5737,10417,-1505,340,-2156,313,-559,1134,410,-2900,-7042,1825,3887,3995,-885,-2134,-7042,-910,800,-5125,-1133,1571,-3701,-1163,2476,-4506,420,1599,-914,2833,6211,17521,-1505,-920,-1872,313,-559,2475,-4045,-15935,-35465,30,-511,1635,-4045,-15935,-35465,-506,-3543,-216,-4344,402,-4344,-506,-3543,3709,9899,-5915,-8305,-6510,-7143,-4511,-7026,8051,-123,-4916,-6601
8/15/2025,-1090,-2783,-6835,-1000,-2768,-7321,-593,253,-6721,-685,-4370,-6835,4424,10193,6621,4103,9382,19304,7566,13871,16408,4688,10437,7437,2817,3095,2051,9602,11072,7437,-1090,-2783,-6835,-1000,-2768,-6657,-593,-3025,-6295,685,-2860,-8002,4424,10624,12564,4103,10384,20677,7566,13871,16808,9712,12888,35589,7057,11586,14163,9602,12488,35589,-5146,-8393,-4746,-8061,-5563,-8061,-5146,-8393,9924,4136,13633,7589,6086,10930,-5017,-6999,2585,3782,20830,-6999
8/18/2025,-525,-1611,-1888,-1469,-1651,-1888,-1294,-2957,-1888,231,-2784,-1888,-1059,-564,-4453,-629,3748,-4439,-3213,249,-6712,254,4563,2867,-484,589,3890,179,3305,6651,-525,-1611,2530,-1469,-1651,2530,-1294,-1142,2530,-519,-487,-925,-1059,-564,-7019,-629,595,-6333,-3213,249,-10846,99,-3373,-27634,-2551,758,-10327,99,-3373,-27634,-670,-1815,-700,-1815,-245,-1815,-670,-1815,-4791,-7827,-4711,-5610,-5265,-8495,1745,2574,-775,-6033,760,5978
8/19/2025,-245,-262,-1040,395,875,-116,155,-1990,-1408,505,2976,-1040,-4207,-6650,-8054,1491,5319,5292,3677,3210,-3217,8122,22132,26643,361,5253,-5654,13879,17615,26643,-245,-262,694,395,875,764,155,495,-26,-1600,-2800,-834,-3810,-7185,-17927,1491,7088,6978,3677,3210,-1444,14219,25014,49808,4227,4150,-1444,13879,24534,51908,280,-2309,270,-2289,165,-2694,280,-2309,-6235,-8265,11224,5545,7729,-1316,19936,29832,-3054,-8265,15479,26806
8/20/2025,-1210,2418,302,-1210,2213,7248,-1040,3324,5579,-1460,3924,302,3010,4339,3404,2350,6619,-394,786,-2194,-767,-995,-6411,-8771,-1585,-702,3280,-205,6273,-8152,-1210,3119,-376,-1210,1714,3776,-1040,1604,3108,-1205,-1136,-3281,3010,4339,1329,2350,3193,-1300,786,-2939,-6744,-205,-7726,-10508,-1170,-2216,-6134,-205,-7726,-10508,3249,5151,2004,5066,2646,-44,3249,5151,4438,5166,1045,-2084,1520,-5874,-4925,-6010,2027,3729,-4490,-6010
8/21/2025,1784,-370,-2623,2639,625,-2623,1920,1789,-2623,1529,1116,-6414,4055,7160,6044,3753,4926,3675,1848,7583,10763,-925,877,-8760,-51,4804,-2762,5472,5297,-8760,1784,-370,-6724,2639,625,-6724,1920,625,-6724,-171,964,640,4055,8315,11744,3753,6618,7052,1848,7637,18070,4990,6977,9105,1496,8994,17885,5530,6977,8510,-384,-7359,-384,-7359,-384,-7359,-384,-7359,-218,-496,2426,-1439,2656,-313,-5547,-7549,4475,-3409,-1480,-7345
8/22/2025,-439,3119,4009,1505,2409,4009,311,6780,4009,-415,9168,4009,2635,2358,1046,-1515,5001,-7561,-1927,-3862,-8969,-355,-4103,-5902,109,3620,2710,-2934,737,1587,-439,3119,6392,1505,2409,6392,311,2762,6392,330,9396,9681,2635,2358,2697,-1515,410,-2488,-1927,-3646,-13361,-2229,-15096,-49182,410,-104,-13714,-4074,-15096,-49182,-344,-3972,-537,-3972,71,-3972,-344,-3972,104,9625,-2623,-1993,-5952,-7864,-4368,-7502,3749,1962,-4399,-2628
8/25/2025,1060,1774,2623,1075,415,2628,756,939,3168,745,1539,2623,-200,-3662,-6101,-2550,-6367,-7082,-3799,-5410,-8214,1150,-3567,5603,334,2816,7680,-3654,-2477,5603,1060,1774,1472,1075,415,1477,756,294,2017,2045,2868,2226,-200,-3127,-4353,-2550,-7957,-14700,-3799,-5580,-17007,-2794,-9468,-40518,-2913,-6785,-17007,-3199,-9468,-40518,2456,6827,2456,6827,2536,6827,2456,6827,1125,850,-647,1843,30,-4405,-526,16954,4996,7127,-704,16954
8/26/2025,782,-2111,2365,-1064,-2001,2160,-2569,-707,2760,13,-2573,2365,1708,-4702,-8454,1276,785,-2027,4220,-3212,-1181,634,6647,19815,2913,1499,875,4185,7222,18955,782,-2111,3742,-1064,-2001,3537,-2569,-1971,4137,-494,774,8342,1708,-4702,-14387,1276,1189,1485,4220,-1996,-2973,6884,15144,73649,4069,-2353,-2973,6196,15144,73649,5,2490,815,2490,1020,2225,1730,2490,-2406,-4093,2385,1986,1309,4109,7509,18458,75,-1719,4636,17645
8/27/2025,3335,5444,1656,3535,3940,1656,3910,4370,1432,3155,4935,1656,4437,12073,20167,3490,5244,13662,4462,12110,16857,1040,2276,-4747,1598,2074,1425,2755,1649,-4747,3335,5444,2147,3535,3940,2147,3910,3097,2142,3757,3689,3294,4437,12073,19350,3490,8971,11156,4462,12110,18176,2755,7192,29537,4112,12110,17759,2755,7192,29537,6040,1209,5965,1209,5840,1204,6040,1209,7125,13691,4967,6182,6600,11736,-2322,-5765,4892,-2747,-1513,-5765
8/28/2025,2145,1998,-646,2145,2248,-1324,2028,-731,-1324,1565,30,-646,1065,989,-4968,2236,3405,7605,4642,15192,15942,3003,18960,14887,-760,-1266,-384,6692,15182,16446,2145,2691,2709,2145,2975,2714,2028,3025,2714,985,570,2737,1830,6314,7262,2236,4162,9687,4642,15192,18821,6917,23787,44955,3822,14635,18821,6692,23787,44955,3665,3265,4452,4073,4224,4073,3665,3265,-6069,-8928,3129,2475,1562,4003,19955,16273,2420,-10,26411,23172
8/29/2025,405,-4759,-2627,-535,-3420,-2854,74,-628,-2074,295,-3820,-2627,4840,1294,11785,5911,2642,17641,8203,10158,11982,-360,3643,-4754,4263,4559,6021,6009,14698,-4754,405,-5695,-2627,-535,-3420,-2854,74,-3802,-1817,295,-4485,3692,4840,1294,12261,5911,3530,18978,8203,10158,12605,6009,8880,14833,7968,8778,10628,6009,8880,14833,-4169,-6261,-3784,-6261,-3725,-5674,-4169,-6261,392,6472,2954,4621,-4428,1568,-3505,-7653,1074,1449,-6697,5739
9/1/2025,4020,6575,7700,4020,6575,7700,4020,7045,7700,3930,6575,7700,4565,8750,14150,5920,11015,15396,7260,12836,17326,3160,9161,11181,3525,3485,4631,7270,10016,11181,4020,6575,7700,4020,6575,7700,4020,6575,7700,3240,6095,7700,4565,8750,14150,5920,11325,18760,7260,13310,21055,12050,23425,35305,5750,13310,21055,12050,23425,35305,-155,-1490,-155,-1490,-155,-1490,-155,-1490,-1050,-90,2860,6685,3585,5520,5835,6825,-2290,6540,3800,6825
9/2/2025,290,3571,12181,1111,563,5034,-460,58,5819,1135,2128,10226,552,149,1362,717,853,7373,1586,1410,-657,-985,1106,2870,1198,4244,7238,-4934,-5681,2870,290,3571,5650,1111,563,2323,-460,-348,3108,1030,2566,2675,552,149,1686,717,2109,7320,1586,1410,386,-4033,-143,-1231,523,2518,24,-4033,-143,-1231,4690,10109,3732,6178,4629,6178,3625,8249,1289,4930,3535,9262,3812,5268,-4261,-95,1842,-146,-3990,-2050
9/3/2025,4877,8327,11561,4215,8509,16597,4336,7649,11576,3780,11287,11561,4888,8648,11074,4764,5769,4026,3654,3982,5713,3590,-5074,1885,2229,5661,4494,-1985,5049,-8013,4877,8327,12778,4215,8509,14423,4336,8594,10105,3780,8513,8938,4888,8656,11676,4764,5423,4496,3654,4062,3124,-6200,-16000,-41800,3784,4771,3124,-6200,-16000,-41800,4825,9512,1829,13507,4023,12376,4825,9512,4471,14301,1703,1659,988,-3650,-4001,-7757,3061,1768,-4342,-5654
9/4/2025,470,776,5223,-240,1299,5223,-240,-430,5223,120,817,5223,-5821,-6990,-8423,-5320,-6970,-8835,-5815,-7000,-8865,2290,7607,-268,-6000,-6280,1135,1320,8025,-1266,470,1334,6957,-240,1299,6957,-240,1290,6957,35,1569,6628,-8591,-18115,-36912,-5320,-9570,-16885,-6920,-10140,-22600,1900,13231,36153,-7725,-12105,-23625,1900,12421,36153,2333,4359,2071,4359,2062,4359,2333,4359,-6886,-8984,-5010,-8628,-3415,-9000,-6945,-8000,-6920,473,-2656,-7833
9/5/2025,925,4132,3783,320,2958,2617,-358,1925,3774,425,2834,3783,-188,3317,1316,-1736,-353,-6151,-1945,-2185,-7152,-950,-3815,-6679,-59,518,805,-3167,-3461,-4447,925,4132,5017,320,2958,3994,-358,3051,5151,425,2942,5227,-188,3317,1792,-1736,-2973,-9503,-1945,-2095,-5133,-3436,-10532,-35213,-780,-1251,-7170,-3167,-10532,-35585,3767,4795,4502,3131,3359,3486,3767,4795,1085,-322,-5098,-8950,-4764,-7120,-6850,-4715,-985,1684,-6303,-618
9/8/2025,-715,-3635,-6255,-1425,-3370,-5000,-1148,463,-5804,-175,-818,-6255,68,-667,-6781,-2452,-1622,-7940,-1991,-5538,-8636,-995,-5175,-4142,-1084,-1407,-8760,-4641,-4043,-816,-715,-3635,-6255,-1425,-3370,-6740,-1148,-3175,-6470,-175,-1881,-6453,68,-3450,-6506,-2452,-4690,-8590,-1991,-6250,-11207,104,-13070,-32125,-1670,-6250,-12302,54,-13070,-32125,-6225,-8540,-6225,-8540,-5800,-8540,-6225,-8540,-727,-4851,-5230,-8965,-5995,-7996,-2525,-8504,-1229,-8655,-4340,-3312
9/9/2025,-1822,-1567,-4694,-2350,-2187,-4694,-2350,-3565,-4694,-1735,-1670,-4694,-1606,-2880,-5350,-3325,-4791,-5321,-3180,-4726,-7263,-780,-2624,-8710,288,-999,1867,-4719,936,-3924,-1822,-1567,-4128,-2350,-2187,-4128,-2350,-1852,-4128,-1285,-1845,-6215,-1606,-2880,-6466,-3325,-5715,-11222,-3180,-6725,-11966,-4389,899,12811,-3765,-5390,-8905,-4389,899,12811,-700,-3874,-700,-3874,-365,-3874,-700,-3874,-3230,-5210,-5144,-4670,-6760,-8965,-5718,-3267,-4735,3693,-3805,-7792
9/10/2025,470,3750,4858,1158,3330,4793,1208,145,5632,353,3354,3683,-4350,-6980,-8467,-3125,-4291,-7592,-4445,-6390,-8522,935,11519,31845,-2910,-870,-7217,7914,17367,31579,470,3750,5970,1158,3330,5848,1208,3465,6927,-737,120,134,-4350,-7850,-18465,-3125,-6650,-6882,-4445,-4325,-4930,8162,28276,58678,-4105,-4660,-5465,7882,27321,57677,1890,6339,1890,6339,1682,6339,1160,6339,-6475,-8147,-2803,-3132,-5079,-8207,5093,11842,-6010,-3292,15547,21983
9/11/2025,485,2980,-2156,405,2980,-2156,405,1730,-2156,485,2075,-2156,5369,-435,1610,8810,14311,12406,7263,8965,13524,1085,5786,2570,-1065,-2686,-7040,8449,15167,3357,485,2980,1163,405,2980,1163,405,2980,1163,280,1445,1592,5374,2186,3516,8810,11464,13558,7263,8965,17251,12859,28538,38577,6312,8919,17251,12659,28538,38577,-370,-2978,-370,-2978,-370,-2978,-370,-2978,-6325,-5975,4447,-1042,-2405,-4000,4769,-241,-5880,-7730,-1654,-588
9/12/2025,1412,-192,-4570,757,-227,-4570,-68,-2115,-4570,1850,-792,-4570,5500,2894,1464,3708,6137,9576,5632,5715,10864,4071,1868,-5479,1072,1999,-916,8319,1868,-3421,1412,-192,-4292,757,-227,-4292,-68,-1717,-4292,1452,-30,-871,5500,8492,1068,3708,7146,10832,5632,5715,13159,9214,18213,60731,5138,4885,13159,8734,18213,60731,-1560,-5152,-1560,-5152,-1560,-5152,-1560,-5152,-3744,-5856,-210,6585,334,3164,10186,-4212,-1630,-546,12546,-7997
